location,date,vaccine,total_vaccinations,people_vaccinated,source_url,people_fully_vaccinated
Montenegro,2021-06-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",274514,147875,https://www.covidodgovor.me/,126639
Montenegro,2021-06-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",275658,147995,https://www.covidodgovor.me/,127663
Montenegro,2021-06-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",276374,148079,https://www.covidodgovor.me/,128295
Montenegro,2021-06-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",278146,148346,https://www.covidodgovor.me/,129800
Montenegro,2021-06-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",279639,148571,https://www.covidodgovor.me/,131068
Montenegro,2021-06-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",281741,149220,https://www.covidodgovor.me/,132521
Montenegro,2021-06-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",285056,149912,https://www.covidodgovor.me/,135144
Montenegro,2021-06-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",285858,149994,https://www.covidodgovor.me/,135864
Montenegro,2021-06-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",286327,150031,https://www.covidodgovor.me/,136296
Montenegro,2021-06-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",287653,150319,https://www.covidodgovor.me/,137334
Montenegro,2021-06-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",288860,150545,https://www.covidodgovor.me/,138315
Montenegro,2021-07-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",290246,151082,https://www.covidodgovor.me/,139164
Montenegro,2021-07-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",291621,151655,https://www.covidodgovor.me/,139966
Montenegro,2021-07-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",292815,152306,https://www.covidodgovor.me/,140509
Montenegro,2021-07-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",293834,152975,https://www.covidodgovor.me/,140859
Montenegro,2021-07-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",294306,153343,https://www.covidodgovor.me/,140963
Montenegro,2021-07-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",296156,154530,https://www.covidodgovor.me/,141626
Montenegro,2021-07-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",297632,155477,https://www.covidodgovor.me/,142155
Montenegro,2021-07-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",299372,156459,https://www.covidodgovor.me/,142913
Montenegro,2021-07-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",300611,157177,https://www.covidodgovor.me/,143434
Montenegro,2021-07-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",301828,157971,https://www.covidodgovor.me/,143857
Montenegro,2021-07-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",302321,158357,https://www.covidodgovor.me/,143964
Montenegro,2021-07-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",302534,158511,https://www.covidodgovor.me/,144023
Montenegro,2021-07-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",303615,159297,https://www.covidodgovor.me/,144318
Montenegro,2021-07-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",303963,159478,https://www.covidodgovor.me/,144485
Montenegro,2021-07-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",304655,159701,https://www.covidodgovor.me/,144954
Montenegro,2021-07-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",305775,160299,https://www.covidodgovor.me/,145476
Montenegro,2021-07-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",307140,161258,https://www.covidodgovor.me/,145882
Montenegro,2021-07-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",307700,161728,https://www.covidodgovor.me/,145972
Montenegro,2021-07-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",307939,161910,https://www.covidodgovor.me/,146029
Montenegro,2021-07-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",310395,163791,https://www.covidodgovor.me/,146604
Montenegro,2021-07-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",312206,165022,https://www.covidodgovor.me/,147184
Montenegro,2021-07-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",313854,166048,https://www.covidodgovor.me/,147806
Montenegro,2021-07-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",315653,167235,https://www.covidodgovor.me/,148418
Montenegro,2021-07-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",317045,168043,https://www.covidodgovor.me/,149002
Montenegro,2021-07-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",317710,168455,https://www.covidodgovor.me/,149255
Montenegro,2021-07-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",320335,169919,https://www.covidodgovor.me/,150416
Montenegro,2021-07-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",322759,171423,https://www.covidodgovor.me/,151336
Montenegro,2021-07-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",325394,173101,https://www.covidodgovor.me/,152293
Montenegro,2021-07-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",327600,174571,https://www.covidodgovor.me/,153029
Montenegro,2021-07-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",329968,176140,https://www.covidodgovor.me/,153828
Montenegro,2021-08-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",332022,177757,https://www.covidodgovor.me/,154265
Montenegro,2021-08-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",333015,178577,https://www.covidodgovor.me/,154438
Montenegro,2021-08-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",335862,180472,https://www.covidodgovor.me/,155390
Montenegro,2021-08-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",337934,182108,https://www.covidodgovor.me/,155826
Montenegro,2021-08-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",340485,184259,https://www.covidodgovor.me/,156226
Montenegro,2021-08-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",342913,186086,https://www.covidodgovor.me/,156827
Montenegro,2021-08-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",345307,187553,https://www.covidodgovor.me/,157754
Montenegro,2021-08-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",346493,188359,https://www.covidodgovor.me/,158134
Montenegro,2021-08-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",347255,188921,https://www.covidodgovor.me/,158334
Montenegro,2021-08-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",349403,190090,https://www.covidodgovor.me/,159313
Montenegro,2021-08-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",351202,191020,https://www.covidodgovor.me/,160182
Montenegro,2021-08-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",353648,192296,https://www.covidodgovor.me/,161352
