date,people_vaccinated,people_fully_vaccinated,total_vaccinations,location,source_url,vaccine
2021-03-10,36447,0,36447,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-11,36565,0,36565,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-12,36829,0,36829,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-13,36905,0,36905,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-14,36905,0,36905,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-15,38206,0,38206,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-16,40096,0,40096,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-17,40153,0,40153,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-18,40548,0,40548,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-19,42233,0,42233,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-20,42756,0,42756,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-21,43275,0,43275,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-22,43840,280,44120,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-23,44681,1062,45743,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-24,49950,2489,52439,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-25,55438,4095,59533,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-26,61639,6569,68208,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-27,66012,7965,73977,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-28,69057,10628,79685,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,Sinopharm/Beijing
2021-03-29,70297,11859,82156,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-03-30,73490,12922,86412,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-03-31,77541,14885,92426,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-01,88337,17516,105853,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-02,104361,20938,125299,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-03,112134,21327,133461,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-04,117843,21603,139446,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-05,124000,22056,146056,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-06,139133,23500,162633,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-07,153238,26179,179417,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-08,154566,27134,181700,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-09,166260,27968,194228,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-10,181959,28797,210756,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-11,182617,28898,211515,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-12,193298,29304,222602,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-13,219655,30496,250151,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-15,257755,34969,292724,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-17,264118,35806,299924,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-18,268591,36423,305014,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-20,276252,36778,313030,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-21,295584,37345,332929,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-22,295584,37345,332929,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-23,307245,39870,347115,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-24,324486,47231,371717,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-25,336598,53038,389636,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-26,353832,57396,411228,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-27,370674,63243,433917,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-28,388019,69972,457991,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-04-29,414733,85587,500320,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-01,428133,92144,520277,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-02,430066,94111,524177,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-03,437749,99745,537494,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-04,452189,107566,559755,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-05,461021,115190,576211,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-06,478172,129161,607333,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-07,500420,140320,640740,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-08,509272,148544,657816,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-09,526064,158157,684221,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-10,529358,161273,690631,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-11,539524,170226,709750,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-12,549795,180548,730343,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-13,559873,192125,751998,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-14,571458,203761,775219,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-15,579767,213522,793289,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-16,581613,215312,796925,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-17,591806,222430,814236,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-18,600577,231355,831932,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-19,615294,252080,867374,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-21,630346,273705,904051,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-23,632494,278517,911011,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-24,639551,288417,927968,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-26,643529,293489,937018,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-27,648119,305248,953367,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-28,656628,320146,976774,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-29,666784,335659,1002443,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-30,670753,341198,1011951,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-05-31,675676,344380,1020056,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-01,678001,353258,1031259,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-02,682240,357952,1040192,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-03,684162,364320,1048482,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-04,685562,370654,1056216,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-05,686634,375295,1061929,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
2021-06-06,687319,380766,1068085,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
