date,vaccine,total_vaccinations,location
2021-06-21,Pfizer/BioNTech,1421491,Lithuania
2021-06-22,Pfizer/BioNTech,1439195,Lithuania
2021-06-22,Oxford/AstraZeneca,411926,Lithuania
2021-06-22,Moderna,196021,Lithuania
2021-06-22,Johnson&Johnson,89076,Lithuania
2021-06-23,Johnson&Johnson,89228,Lithuania
2021-06-23,Moderna,196810,Lithuania
2021-06-23,Oxford/AstraZeneca,419361,Lithuania
2021-06-23,Pfizer/BioNTech,1458404,Lithuania
2021-06-24,Johnson&Johnson,89498,Lithuania
2021-06-24,Moderna,196885,Lithuania
2021-06-24,Oxford/AstraZeneca,419743,Lithuania
2021-06-24,Pfizer/BioNTech,1468056,Lithuania
2021-06-25,Pfizer/BioNTech,1492437,Lithuania
2021-06-25,Moderna,198580,Lithuania
2021-06-25,Johnson&Johnson,90368,Lithuania
2021-06-25,Oxford/AstraZeneca,422161,Lithuania
2021-06-26,Johnson&Johnson,90408,Lithuania
2021-06-26,Moderna,198812,Lithuania
2021-06-26,Oxford/AstraZeneca,422467,Lithuania
2021-06-26,Pfizer/BioNTech,1500303,Lithuania
2021-06-27,Pfizer/BioNTech,1506331,Lithuania
2021-06-27,Johnson&Johnson,90554,Lithuania
2021-06-27,Moderna,198866,Lithuania
2021-06-27,Oxford/AstraZeneca,422531,Lithuania
2021-06-28,Pfizer/BioNTech,1517126,Lithuania
2021-06-28,Oxford/AstraZeneca,429341,Lithuania
2021-06-28,Moderna,200830,Lithuania
2021-06-28,Johnson&Johnson,91308,Lithuania
2021-06-29,Pfizer/BioNTech,1531104,Lithuania
2021-06-29,Johnson&Johnson,94016,Lithuania
2021-06-29,Moderna,202441,Lithuania
2021-06-29,Oxford/AstraZeneca,437328,Lithuania
2021-06-30,Moderna,203783,Lithuania
2021-06-30,Oxford/AstraZeneca,444052,Lithuania
2021-06-30,Johnson&Johnson,97508,Lithuania
2021-06-30,Pfizer/BioNTech,1544713,Lithuania
2021-07-01,Pfizer/BioNTech,1555742,Lithuania
2021-07-01,Oxford/AstraZeneca,447549,Lithuania
2021-07-01,Moderna,205043,Lithuania
2021-07-01,Johnson&Johnson,100370,Lithuania
2021-07-02,Johnson&Johnson,102854,Lithuania
2021-07-02,Moderna,206271,Lithuania
2021-07-02,Oxford/AstraZeneca,452929,Lithuania
2021-07-02,Pfizer/BioNTech,1567526,Lithuania
2021-07-03,Johnson&Johnson,103756,Lithuania
2021-07-03,Moderna,206539,Lithuania
2021-07-03,Oxford/AstraZeneca,453664,Lithuania
2021-07-03,Pfizer/BioNTech,1571766,Lithuania
2021-07-04,Pfizer/BioNTech,1571943,Lithuania
2021-07-04,Oxford/AstraZeneca,453722,Lithuania
2021-07-04,Johnson&Johnson,104158,Lithuania
2021-07-04,Moderna,206555,Lithuania
2021-07-05,Johnson&Johnson,105768,Lithuania
2021-07-05,Moderna,207655,Lithuania
2021-07-05,Oxford/AstraZeneca,459846,Lithuania
2021-07-05,Pfizer/BioNTech,1576959,Lithuania
2021-07-06,Johnson&Johnson,106328,Lithuania
2021-07-06,Moderna,207824,Lithuania
2021-07-06,Oxford/AstraZeneca,460083,Lithuania
2021-07-06,Pfizer/BioNTech,1580965,Lithuania
2021-07-07,Pfizer/BioNTech,1592166,Lithuania
2021-07-07,Oxford/AstraZeneca,462380,Lithuania
2021-07-07,Moderna,208860,Lithuania
2021-07-07,Johnson&Johnson,109686,Lithuania
2021-07-08,Johnson&Johnson,113818,Lithuania
2021-07-08,Moderna,209453,Lithuania
2021-07-08,Oxford/AstraZeneca,465812,Lithuania
2021-07-08,Pfizer/BioNTech,1603014,Lithuania
2021-07-09,Johnson&Johnson,116804,Lithuania
2021-07-09,Moderna,210348,Lithuania
2021-07-09,Oxford/AstraZeneca,469031,Lithuania
2021-07-09,Pfizer/BioNTech,1611831,Lithuania
2021-07-10,Pfizer/BioNTech,1612679,Lithuania
2021-07-10,Oxford/AstraZeneca,470651,Lithuania
2021-07-10,Moderna,210568,Lithuania
2021-07-10,Johnson&Johnson,119698,Lithuania
2021-07-11,Johnson&Johnson,119936,Lithuania
2021-07-11,Moderna,210597,Lithuania
2021-07-11,Oxford/AstraZeneca,470715,Lithuania
2021-07-11,Pfizer/BioNTech,1612757,Lithuania
2021-07-12,Johnson&Johnson,121590,Lithuania
2021-07-12,Moderna,211925,Lithuania
2021-07-12,Oxford/AstraZeneca,475079,Lithuania
2021-07-12,Pfizer/BioNTech,1617773,Lithuania
2021-07-13,Pfizer/BioNTech,1623888,Lithuania
2021-07-13,Oxford/AstraZeneca,477048,Lithuania
2021-07-13,Moderna,212301,Lithuania
2021-07-13,Johnson&Johnson,124476,Lithuania
2021-07-14,Johnson&Johnson,126826,Lithuania
2021-07-14,Moderna,212863,Lithuania
2021-07-14,Oxford/AstraZeneca,478269,Lithuania
2021-07-14,Pfizer/BioNTech,1629724,Lithuania
2021-07-15,Johnson&Johnson,132486,Lithuania
2021-07-15,Moderna,213830,Lithuania
2021-07-15,Oxford/AstraZeneca,480015,Lithuania
2021-07-15,Pfizer/BioNTech,1635000,Lithuania
2021-07-16,Pfizer/BioNTech,1641797,Lithuania
2021-07-16,Oxford/AstraZeneca,482764,Lithuania
2021-07-16,Moderna,214384,Lithuania
2021-07-16,Johnson&Johnson,137252,Lithuania
2021-07-17,Johnson&Johnson,138392,Lithuania
2021-07-17,Moderna,214780,Lithuania
2021-07-17,Oxford/AstraZeneca,483198,Lithuania
2021-07-17,Pfizer/BioNTech,1643526,Lithuania
2021-07-18,Johnson&Johnson,138708,Lithuania
2021-07-18,Moderna,214900,Lithuania
2021-07-18,Oxford/AstraZeneca,483253,Lithuania
2021-07-18,Pfizer/BioNTech,1644722,Lithuania
2021-07-19,Pfizer/BioNTech,1650015,Lithuania
2021-07-19,Moderna,215953,Lithuania
2021-07-19,Johnson&Johnson,140328,Lithuania
2021-07-19,Oxford/AstraZeneca,486978,Lithuania
2021-07-20,Johnson&Johnson,143820,Lithuania
2021-07-20,Moderna,216610,Lithuania
2021-07-20,Oxford/AstraZeneca,488709,Lithuania
2021-07-20,Pfizer/BioNTech,1657407,Lithuania
2021-07-21,Pfizer/BioNTech,1667533,Lithuania
2021-07-21,Johnson&Johnson,145332,Lithuania
2021-07-21,Moderna,217181,Lithuania
2021-07-21,Oxford/AstraZeneca,490276,Lithuania
2021-07-22,Pfizer/BioNTech,1680336,Lithuania
2021-07-22,Oxford/AstraZeneca,491881,Lithuania
2021-07-22,Moderna,218137,Lithuania
2021-07-22,Johnson&Johnson,148426,Lithuania
2021-07-23,Pfizer/BioNTech,1691701,Lithuania
2021-07-23,Johnson&Johnson,151972,Lithuania
2021-07-23,Moderna,219169,Lithuania
2021-07-23,Oxford/AstraZeneca,493650,Lithuania
2021-07-24,Moderna,219392,Lithuania
2021-07-24,Oxford/AstraZeneca,494142,Lithuania
2021-07-24,Johnson&Johnson,153222,Lithuania
2021-07-24,Pfizer/BioNTech,1694238,Lithuania
2021-07-25,Pfizer/BioNTech,1694754,Lithuania
2021-07-25,Oxford/AstraZeneca,494295,Lithuania
2021-07-25,Moderna,219561,Lithuania
2021-07-25,Johnson&Johnson,154448,Lithuania
2021-07-26,Johnson&Johnson,157048,Lithuania
2021-07-26,Moderna,220639,Lithuania
2021-07-26,Oxford/AstraZeneca,496577,Lithuania
2021-07-26,Pfizer/BioNTech,1706227,Lithuania
2021-07-27,Johnson&Johnson,159018,Lithuania
2021-07-27,Moderna,221340,Lithuania
2021-07-27,Oxford/AstraZeneca,499288,Lithuania
2021-07-27,Pfizer/BioNTech,1716914,Lithuania
2021-07-28,Pfizer/BioNTech,1730039,Lithuania
2021-07-28,Oxford/AstraZeneca,501680,Lithuania
2021-07-28,Moderna,222354,Lithuania
2021-07-28,Johnson&Johnson,159566,Lithuania
2021-07-29,Johnson&Johnson,160502,Lithuania
2021-07-29,Moderna,223813,Lithuania
2021-07-29,Oxford/AstraZeneca,503831,Lithuania
2021-07-29,Pfizer/BioNTech,1746935,Lithuania
2021-07-30,Johnson&Johnson,162022,Lithuania
2021-07-30,Moderna,224441,Lithuania
2021-07-30,Oxford/AstraZeneca,507713,Lithuania
2021-07-30,Pfizer/BioNTech,1757909,Lithuania
2021-07-31,Pfizer/BioNTech,1760260,Lithuania
2021-07-31,Oxford/AstraZeneca,510637,Lithuania
2021-07-31,Johnson&Johnson,163808,Lithuania
2021-07-31,Moderna,224552,Lithuania
2021-08-01,Johnson&Johnson,164516,Lithuania
2021-08-01,Moderna,224640,Lithuania
2021-08-01,Oxford/AstraZeneca,512765,Lithuania
2021-08-01,Pfizer/BioNTech,1760538,Lithuania
2021-08-02,Johnson&Johnson,166468,Lithuania
2021-08-02,Moderna,225944,Lithuania
2021-08-02,Oxford/AstraZeneca,517979,Lithuania
2021-08-02,Pfizer/BioNTech,1769006,Lithuania
2021-08-03,Moderna,226673,Lithuania
2021-08-03,Pfizer/BioNTech,1778947,Lithuania
2021-08-03,Johnson&Johnson,168212,Lithuania
2021-08-03,Oxford/AstraZeneca,519202,Lithuania
2021-08-04,Johnson&Johnson,175296,Lithuania
2021-08-04,Moderna,227440,Lithuania
2021-08-04,Oxford/AstraZeneca,520196,Lithuania
2021-08-04,Pfizer/BioNTech,1789417,Lithuania
2021-08-05,Oxford/AstraZeneca,521349,Lithuania
2021-08-05,Johnson&Johnson,196012,Lithuania
2021-08-05,Moderna,228360,Lithuania
2021-08-05,Pfizer/BioNTech,1802317,Lithuania
2021-08-06,Pfizer/BioNTech,1814874,Lithuania
2021-08-06,Oxford/AstraZeneca,522440,Lithuania
2021-08-06,Moderna,229241,Lithuania
2021-08-06,Johnson&Johnson,213120,Lithuania
2021-08-07,Johnson&Johnson,221326,Lithuania
2021-08-07,Moderna,229677,Lithuania
2021-08-07,Oxford/AstraZeneca,522816,Lithuania
2021-08-07,Pfizer/BioNTech,1816462,Lithuania
2021-08-08,Johnson&Johnson,223000,Lithuania
2021-08-08,Moderna,229780,Lithuania
2021-08-08,Oxford/AstraZeneca,522854,Lithuania
2021-08-08,Pfizer/BioNTech,1816684,Lithuania
2021-08-09,Pfizer/BioNTech,1826720,Lithuania
2021-08-09,Oxford/AstraZeneca,523657,Lithuania
2021-08-09,Johnson&Johnson,235052,Lithuania
2021-08-09,Moderna,230882,Lithuania
2021-08-10,Johnson&Johnson,245718,Lithuania
2021-08-10,Moderna,231331,Lithuania
2021-08-10,Oxford/AstraZeneca,524231,Lithuania
2021-08-10,Pfizer/BioNTech,1836721,Lithuania
2021-08-11,Johnson&Johnson,255022,Lithuania
2021-08-11,Moderna,231965,Lithuania
2021-08-11,Oxford/AstraZeneca,525072,Lithuania
2021-08-11,Pfizer/BioNTech,1848493,Lithuania
2021-08-12,Pfizer/BioNTech,1863849,Lithuania
2021-08-12,Oxford/AstraZeneca,525592,Lithuania
2021-08-12,Moderna,233052,Lithuania
2021-08-12,Johnson&Johnson,266574,Lithuania
2021-08-13,Johnson&Johnson,275772,Lithuania
2021-08-13,Moderna,233583,Lithuania
2021-08-13,Oxford/AstraZeneca,526102,Lithuania
2021-08-13,Pfizer/BioNTech,1877785,Lithuania
2021-08-14,Johnson&Johnson,278666,Lithuania
2021-08-14,Moderna,233733,Lithuania
2021-08-14,Oxford/AstraZeneca,526184,Lithuania
2021-08-14,Pfizer/BioNTech,1879777,Lithuania
2021-08-15,Pfizer/BioNTech,1880059,Lithuania
2021-08-15,Oxford/AstraZeneca,526216,Lithuania
2021-08-15,Moderna,233792,Lithuania
2021-08-15,Johnson&Johnson,279652,Lithuania
2021-08-16,Johnson&Johnson,288446,Lithuania
2021-08-16,Moderna,235206,Lithuania
2021-08-16,Oxford/AstraZeneca,526675,Lithuania
2021-08-16,Pfizer/BioNTech,1893856,Lithuania
2021-08-17,Johnson&Johnson,293764,Lithuania
2021-08-17,Moderna,236048,Lithuania
2021-08-17,Oxford/AstraZeneca,527019,Lithuania
2021-08-17,Pfizer/BioNTech,1907023,Lithuania
2021-08-18,Moderna,236811,Lithuania
2021-08-18,Oxford/AstraZeneca,527436,Lithuania
2021-08-18,Johnson&Johnson,303088,Lithuania
2021-08-18,Pfizer/BioNTech,1922318,Lithuania
