location,date,vaccine,total_vaccinations
Latvia,2021-02-16,Moderna,3172
Latvia,2021-02-16,Oxford/AstraZeneca,4794
Latvia,2021-02-16,Pfizer/BioNTech,32071
Latvia,2021-02-17,Moderna,3301
Latvia,2021-02-17,Oxford/AstraZeneca,6513
Latvia,2021-02-17,Pfizer/BioNTech,32232
Latvia,2021-02-18,Moderna,3540
Latvia,2021-02-18,Oxford/AstraZeneca,7770
Latvia,2021-02-18,Pfizer/BioNTech,32294
Latvia,2021-02-19,Moderna,3749
Latvia,2021-02-19,Oxford/AstraZeneca,8884
Latvia,2021-02-19,Pfizer/BioNTech,32351
Latvia,2021-02-20,Moderna,3769
Latvia,2021-02-20,Oxford/AstraZeneca,9610
Latvia,2021-02-20,Pfizer/BioNTech,32353
Latvia,2021-02-21,Moderna,3771
Latvia,2021-02-21,Oxford/AstraZeneca,10420
Latvia,2021-02-21,Pfizer/BioNTech,32357
Latvia,2021-02-22,Moderna,4016
Latvia,2021-02-22,Oxford/AstraZeneca,11930
Latvia,2021-02-22,Pfizer/BioNTech,32393
Latvia,2021-02-23,Moderna,4239
Latvia,2021-02-23,Oxford/AstraZeneca,14080
Latvia,2021-02-23,Pfizer/BioNTech,32424
Latvia,2021-02-24,Moderna,4393
Latvia,2021-02-24,Oxford/AstraZeneca,18219
Latvia,2021-02-24,Pfizer/BioNTech,32467
Latvia,2021-02-25,Moderna,4655
Latvia,2021-02-25,Oxford/AstraZeneca,22067
Latvia,2021-02-25,Pfizer/BioNTech,32565
Latvia,2021-02-26,Moderna,4867
Latvia,2021-02-26,Oxford/AstraZeneca,25118
Latvia,2021-02-26,Pfizer/BioNTech,32705
Latvia,2021-02-27,Moderna,5189
Latvia,2021-02-27,Oxford/AstraZeneca,25380
Latvia,2021-02-27,Pfizer/BioNTech,32714
Latvia,2021-02-28,Moderna,5191
Latvia,2021-02-28,Oxford/AstraZeneca,25511
Latvia,2021-02-28,Pfizer/BioNTech,32718
Latvia,2021-03-01,Moderna,5573
Latvia,2021-03-01,Oxford/AstraZeneca,27163
Latvia,2021-03-01,Pfizer/BioNTech,32960
Latvia,2021-03-02,Moderna,6299
Latvia,2021-03-02,Oxford/AstraZeneca,28974
Latvia,2021-03-02,Pfizer/BioNTech,33290
Latvia,2021-03-03,Moderna,7053
Latvia,2021-03-03,Oxford/AstraZeneca,33088
Latvia,2021-03-03,Pfizer/BioNTech,33946
Latvia,2021-03-04,Moderna,7581
Latvia,2021-03-04,Oxford/AstraZeneca,40247
Latvia,2021-03-04,Pfizer/BioNTech,34477
Latvia,2021-03-05,Johnson&Johnson,2
Latvia,2021-03-05,Moderna,8059
Latvia,2021-03-05,Oxford/AstraZeneca,46479
Latvia,2021-03-05,Pfizer/BioNTech,34827
Latvia,2021-03-06,Moderna,8145
Latvia,2021-03-06,Oxford/AstraZeneca,47527
Latvia,2021-03-06,Pfizer/BioNTech,34830
Latvia,2021-03-07,Johnson&Johnson,3
Latvia,2021-03-07,Oxford/AstraZeneca,47608
Latvia,2021-03-07,Pfizer/BioNTech,34838
Latvia,2021-03-08,Johnson&Johnson,4
Latvia,2021-03-08,Moderna,8411
Latvia,2021-03-08,Oxford/AstraZeneca,49756
Latvia,2021-03-08,Pfizer/BioNTech,34845
Latvia,2021-03-09,Moderna,8770
Latvia,2021-03-09,Oxford/AstraZeneca,52348
Latvia,2021-03-09,Pfizer/BioNTech,35088
Latvia,2021-03-10,Moderna,9053
Latvia,2021-03-10,Oxford/AstraZeneca,54984
Latvia,2021-03-10,Pfizer/BioNTech,35659
Latvia,2021-03-11,Moderna,9216
Latvia,2021-03-11,Oxford/AstraZeneca,58502
Latvia,2021-03-11,Pfizer/BioNTech,35809
Latvia,2021-03-12,Moderna,9350
Latvia,2021-03-12,Oxford/AstraZeneca,65791
Latvia,2021-03-12,Pfizer/BioNTech,35854
Latvia,2021-03-13,Moderna,9420
Latvia,2021-03-13,Oxford/AstraZeneca,67032
Latvia,2021-03-13,Pfizer/BioNTech,35858
Latvia,2021-03-14,Moderna,9421
Latvia,2021-03-14,Oxford/AstraZeneca,67105
Latvia,2021-03-14,Pfizer/BioNTech,35860
Latvia,2021-03-15,Moderna,9524
Latvia,2021-03-15,Oxford/AstraZeneca,72568
Latvia,2021-03-15,Pfizer/BioNTech,35864
Latvia,2021-03-16,Johnson&Johnson,6
Latvia,2021-03-16,Moderna,9688
Latvia,2021-03-16,Oxford/AstraZeneca,72581
Latvia,2021-03-16,Pfizer/BioNTech,35878
Latvia,2021-03-17,Moderna,9850
Latvia,2021-03-17,Oxford/AstraZeneca,72588
Latvia,2021-03-17,Pfizer/BioNTech,35893
Latvia,2021-03-18,Johnson&Johnson,7
Latvia,2021-03-18,Moderna,10072
Latvia,2021-03-18,Oxford/AstraZeneca,72596
Latvia,2021-03-18,Pfizer/BioNTech,35953
Latvia,2021-03-19,Moderna,10412
Latvia,2021-03-19,Oxford/AstraZeneca,73118
Latvia,2021-03-19,Pfizer/BioNTech,36054
Latvia,2021-03-20,Moderna,10462
Latvia,2021-03-20,Oxford/AstraZeneca,73478
Latvia,2021-03-20,Pfizer/BioNTech,36057
Latvia,2021-03-21,Moderna,10466
Latvia,2021-03-21,Oxford/AstraZeneca,73507
Latvia,2021-03-21,Pfizer/BioNTech,36062
Latvia,2021-03-22,Johnson&Johnson,9
Latvia,2021-03-22,Moderna,11129
Latvia,2021-03-22,Oxford/AstraZeneca,76532
Latvia,2021-03-22,Pfizer/BioNTech,36067
Latvia,2021-03-23,Johnson&Johnson,10
Latvia,2021-03-23,Moderna,12375
Latvia,2021-03-23,Oxford/AstraZeneca,82640
Latvia,2021-03-23,Pfizer/BioNTech,36268
Latvia,2021-03-24,Moderna,13874
Latvia,2021-03-24,Oxford/AstraZeneca,89028
Latvia,2021-03-24,Pfizer/BioNTech,36813
Latvia,2021-03-25,Moderna,15479
Latvia,2021-03-25,Oxford/AstraZeneca,93982
Latvia,2021-03-25,Pfizer/BioNTech,37297
Latvia,2021-03-26,Moderna,17146
Latvia,2021-03-26,Oxford/AstraZeneca,96845
Latvia,2021-03-26,Pfizer/BioNTech,37752
Latvia,2021-03-27,Moderna,17552
Latvia,2021-03-27,Oxford/AstraZeneca,97016
Latvia,2021-03-27,Pfizer/BioNTech,37756
Latvia,2021-03-28,Oxford/AstraZeneca,97047
Latvia,2021-03-28,Pfizer/BioNTech,37762
Latvia,2021-03-29,Moderna,18579
Latvia,2021-03-29,Oxford/AstraZeneca,98701
Latvia,2021-03-29,Pfizer/BioNTech,37769
Latvia,2021-03-30,Johnson&Johnson,11
Latvia,2021-03-30,Moderna,19888
Latvia,2021-03-30,Oxford/AstraZeneca,102598
Latvia,2021-03-30,Pfizer/BioNTech,38757
Latvia,2021-03-31,Moderna,21231
Latvia,2021-03-31,Oxford/AstraZeneca,106524
Latvia,2021-03-31,Pfizer/BioNTech,40469
Latvia,2021-04-01,Johnson&Johnson,12
Latvia,2021-04-01,Moderna,22740
Latvia,2021-04-01,Oxford/AstraZeneca,109290
Latvia,2021-04-01,Pfizer/BioNTech,41111
Latvia,2021-04-02,Johnson&Johnson,13
Latvia,2021-04-02,Moderna,22986
Latvia,2021-04-02,Oxford/AstraZeneca,109618
Latvia,2021-04-02,Pfizer/BioNTech,41122
Latvia,2021-04-03,Johnson&Johnson,14
Latvia,2021-04-03,Moderna,23147
Latvia,2021-04-03,Oxford/AstraZeneca,112979
Latvia,2021-04-03,Pfizer/BioNTech,41268
Latvia,2021-04-04,Moderna,23155
Latvia,2021-04-04,Oxford/AstraZeneca,114596
Latvia,2021-04-04,Pfizer/BioNTech,41272
Latvia,2021-04-05,Johnson&Johnson,15
Latvia,2021-04-05,Moderna,23295
Latvia,2021-04-05,Oxford/AstraZeneca,117329
Latvia,2021-04-05,Pfizer/BioNTech,41280
Latvia,2021-04-06,Johnson&Johnson,16
Latvia,2021-04-06,Moderna,25024
Latvia,2021-04-06,Oxford/AstraZeneca,121608
Latvia,2021-04-06,Pfizer/BioNTech,41344
Latvia,2021-04-07,Johnson&Johnson,25
Latvia,2021-04-07,Moderna,27418
Latvia,2021-04-07,Oxford/AstraZeneca,129656
Latvia,2021-04-07,Pfizer/BioNTech,41476
Latvia,2021-04-08,Johnson&Johnson,30
Latvia,2021-04-08,Moderna,29427
Latvia,2021-04-08,Oxford/AstraZeneca,134986
Latvia,2021-04-08,Pfizer/BioNTech,41933
Latvia,2021-04-09,Johnson&Johnson,36
Latvia,2021-04-09,Moderna,30843
Latvia,2021-04-09,Oxford/AstraZeneca,138991
Latvia,2021-04-09,Pfizer/BioNTech,42239
Latvia,2021-04-10,Moderna,30996
Latvia,2021-04-10,Oxford/AstraZeneca,140804
Latvia,2021-04-10,Pfizer/BioNTech,42298
Latvia,2021-04-11,Johnson&Johnson,38
Latvia,2021-04-11,Moderna,30998
Latvia,2021-04-11,Oxford/AstraZeneca,140894
Latvia,2021-04-11,Pfizer/BioNTech,42302
Latvia,2021-04-12,Moderna,31563
Latvia,2021-04-12,Oxford/AstraZeneca,142901
Latvia,2021-04-12,Pfizer/BioNTech,42726
Latvia,2021-04-13,Johnson&Johnson,39
Latvia,2021-04-13,Moderna,32455
Latvia,2021-04-13,Oxford/AstraZeneca,145149
Latvia,2021-04-13,Pfizer/BioNTech,43967
Latvia,2021-04-14,Moderna,34337
Latvia,2021-04-14,Oxford/AstraZeneca,147720
Latvia,2021-04-14,Pfizer/BioNTech,46382
Latvia,2021-04-15,Moderna,36164
Latvia,2021-04-15,Oxford/AstraZeneca,149931
Latvia,2021-04-15,Pfizer/BioNTech,48669
Latvia,2021-04-16,Moderna,37106
Latvia,2021-04-16,Oxford/AstraZeneca,155066
Latvia,2021-04-16,Pfizer/BioNTech,52075
Latvia,2021-04-17,Moderna,37320
Latvia,2021-04-17,Oxford/AstraZeneca,160555
Latvia,2021-04-17,Pfizer/BioNTech,52891
Latvia,2021-04-18,Moderna,37418
Latvia,2021-04-18,Oxford/AstraZeneca,160945
Latvia,2021-04-18,Pfizer/BioNTech,53333
Latvia,2021-04-19,Moderna,38783
Latvia,2021-04-19,Oxford/AstraZeneca,161819
Latvia,2021-04-19,Pfizer/BioNTech,55099
Latvia,2021-04-20,Moderna,42806
Latvia,2021-04-20,Oxford/AstraZeneca,162793
Latvia,2021-04-20,Pfizer/BioNTech,57517
Latvia,2021-04-21,Moderna,48244
Latvia,2021-04-21,Oxford/AstraZeneca,164395
Latvia,2021-04-21,Pfizer/BioNTech,60942
Latvia,2021-04-22,Moderna,54239
Latvia,2021-04-22,Oxford/AstraZeneca,165238
Latvia,2021-04-22,Pfizer/BioNTech,63991
Latvia,2021-04-23,Moderna,58395
Latvia,2021-04-23,Oxford/AstraZeneca,166419
Latvia,2021-04-23,Pfizer/BioNTech,69488
Latvia,2021-04-24,Moderna,58818
Latvia,2021-04-24,Oxford/AstraZeneca,167071
Latvia,2021-04-24,Pfizer/BioNTech,74629
Latvia,2021-04-25,Moderna,59066
Latvia,2021-04-25,Oxford/AstraZeneca,167162
Latvia,2021-04-25,Pfizer/BioNTech,75690
Latvia,2021-04-26,Moderna,61183
Latvia,2021-04-26,Oxford/AstraZeneca,168725
Latvia,2021-04-26,Pfizer/BioNTech,76607
Latvia,2021-04-27,Johnson&Johnson,114
Latvia,2021-04-27,Moderna,64554
Latvia,2021-04-27,Oxford/AstraZeneca,171116
Latvia,2021-04-27,Pfizer/BioNTech,78299
Latvia,2021-04-28,Johnson&Johnson,225
Latvia,2021-04-28,Moderna,68641
Latvia,2021-04-28,Oxford/AstraZeneca,173919
Latvia,2021-04-28,Pfizer/BioNTech,85955
Latvia,2021-04-29,Johnson&Johnson,274
Latvia,2021-04-29,Moderna,72852
Latvia,2021-04-29,Oxford/AstraZeneca,177017
Latvia,2021-04-29,Pfizer/BioNTech,93077
Latvia,2021-04-30,Johnson&Johnson,355
Latvia,2021-04-30,Moderna,75809
Latvia,2021-04-30,Oxford/AstraZeneca,179181
Latvia,2021-04-30,Pfizer/BioNTech,99437
Latvia,2021-05-01,Johnson&Johnson,357
Latvia,2021-05-01,Moderna,76048
Latvia,2021-05-01,Oxford/AstraZeneca,179566
Latvia,2021-05-01,Pfizer/BioNTech,105673
Latvia,2021-05-02,Johnson&Johnson,368
Latvia,2021-05-02,Moderna,76085
Latvia,2021-05-02,Oxford/AstraZeneca,179588
Latvia,2021-05-02,Pfizer/BioNTech,107213
Latvia,2021-05-03,Johnson&Johnson,369
Latvia,2021-05-03,Moderna,76727
Latvia,2021-05-03,Oxford/AstraZeneca,180131
Latvia,2021-05-03,Pfizer/BioNTech,109019
Latvia,2021-05-04,Johnson&Johnson,372
Latvia,2021-05-04,Moderna,76816
Latvia,2021-05-04,Oxford/AstraZeneca,180135
Latvia,2021-05-04,Pfizer/BioNTech,117811
Latvia,2021-05-05,Johnson&Johnson,507
Latvia,2021-05-05,Moderna,80706
Latvia,2021-05-05,Oxford/AstraZeneca,182943
Latvia,2021-05-05,Pfizer/BioNTech,127747
Latvia,2021-05-06,Johnson&Johnson,679
Latvia,2021-05-06,Moderna,85047
Latvia,2021-05-06,Oxford/AstraZeneca,186847
Latvia,2021-05-06,Pfizer/BioNTech,141058
Latvia,2021-05-07,Johnson&Johnson,844
Latvia,2021-05-07,Moderna,89099
Latvia,2021-05-07,Oxford/AstraZeneca,189880
Latvia,2021-05-07,Pfizer/BioNTech,153838
Latvia,2021-05-08,Johnson&Johnson,892
Latvia,2021-05-08,Moderna,90769
Latvia,2021-05-08,Oxford/AstraZeneca,191001
Latvia,2021-05-08,Pfizer/BioNTech,163301
Latvia,2021-05-09,Johnson&Johnson,975
Latvia,2021-05-09,Moderna,90772
Latvia,2021-05-09,Oxford/AstraZeneca,191027
Latvia,2021-05-09,Pfizer/BioNTech,164816
Latvia,2021-05-10,Johnson&Johnson,1100
Latvia,2021-05-10,Moderna,92740
Latvia,2021-05-10,Oxford/AstraZeneca,193485
Latvia,2021-05-10,Pfizer/BioNTech,169857
Latvia,2021-05-11,Johnson&Johnson,1380
Latvia,2021-05-11,Moderna,95306
Latvia,2021-05-11,Oxford/AstraZeneca,195787
Latvia,2021-05-11,Pfizer/BioNTech,182724
Latvia,2021-05-12,Johnson&Johnson,1951
Latvia,2021-05-12,Moderna,98975
Latvia,2021-05-12,Oxford/AstraZeneca,198332
Latvia,2021-05-12,Pfizer/BioNTech,198763
Latvia,2021-05-13,Johnson&Johnson,2612
Latvia,2021-05-13,Moderna,102577
Latvia,2021-05-13,Oxford/AstraZeneca,201217
Latvia,2021-05-13,Pfizer/BioNTech,214079
Latvia,2021-05-14,Johnson&Johnson,3529
Latvia,2021-05-14,Moderna,105586
Latvia,2021-05-14,Oxford/AstraZeneca,204672
Latvia,2021-05-14,Pfizer/BioNTech,228642
Latvia,2021-05-15,Johnson&Johnson,3622
Latvia,2021-05-15,Moderna,106116
Latvia,2021-05-15,Oxford/AstraZeneca,205267
Latvia,2021-05-15,Pfizer/BioNTech,240739
Latvia,2021-05-16,Johnson&Johnson,3642
Latvia,2021-05-16,Moderna,106358
Latvia,2021-05-16,Oxford/AstraZeneca,205307
Latvia,2021-05-16,Pfizer/BioNTech,245474
Latvia,2021-05-17,Johnson&Johnson,4275
Latvia,2021-05-17,Moderna,108991
Latvia,2021-05-17,Oxford/AstraZeneca,207664
Latvia,2021-05-17,Pfizer/BioNTech,251822
Latvia,2021-05-18,Johnson&Johnson,5555
Latvia,2021-05-18,Moderna,113551
Latvia,2021-05-18,Oxford/AstraZeneca,209432
Latvia,2021-05-18,Pfizer/BioNTech,261558
Latvia,2021-05-19,Johnson&Johnson,7468
Latvia,2021-05-19,Moderna,118941
Latvia,2021-05-19,Oxford/AstraZeneca,211567
Latvia,2021-05-19,Pfizer/BioNTech,275256
Latvia,2021-05-20,Johnson&Johnson,9258
Latvia,2021-05-20,Moderna,124917
Latvia,2021-05-20,Oxford/AstraZeneca,213673
Latvia,2021-05-20,Pfizer/BioNTech,286798
Latvia,2021-05-21,Johnson&Johnson,11647
Latvia,2021-05-21,Moderna,129006
Latvia,2021-05-21,Oxford/AstraZeneca,215096
Latvia,2021-05-21,Pfizer/BioNTech,299663
Latvia,2021-05-22,Johnson&Johnson,13129
Latvia,2021-05-22,Moderna,130639
Latvia,2021-05-22,Oxford/AstraZeneca,215516
Latvia,2021-05-22,Pfizer/BioNTech,308873
Latvia,2021-05-23,Johnson&Johnson,13341
Latvia,2021-05-23,Moderna,131489
Latvia,2021-05-23,Oxford/AstraZeneca,215520
Latvia,2021-05-23,Pfizer/BioNTech,310629
Latvia,2021-05-24,Johnson&Johnson,14708
Latvia,2021-05-24,Moderna,134233
Latvia,2021-05-24,Oxford/AstraZeneca,217442
Latvia,2021-05-24,Pfizer/BioNTech,316466
Latvia,2021-05-25,Johnson&Johnson,15830
Latvia,2021-05-25,Moderna,138314
Latvia,2021-05-25,Oxford/AstraZeneca,219774
Latvia,2021-05-25,Pfizer/BioNTech,329455
Latvia,2021-05-26,Johnson&Johnson,16856
Latvia,2021-05-26,Moderna,142328
Latvia,2021-05-26,Oxford/AstraZeneca,222875
Latvia,2021-05-26,Pfizer/BioNTech,343212
Latvia,2021-05-27,Johnson&Johnson,17784
Latvia,2021-05-27,Moderna,146009
Latvia,2021-05-27,Oxford/AstraZeneca,225652
Latvia,2021-05-27,Pfizer/BioNTech,357725
Latvia,2021-05-28,Johnson&Johnson,19216
Latvia,2021-05-28,Moderna,150140
Latvia,2021-05-28,Oxford/AstraZeneca,227596
Latvia,2021-05-28,Pfizer/BioNTech,374903
Latvia,2021-05-29,Johnson&Johnson,20865
Latvia,2021-05-29,Moderna,150797
Latvia,2021-05-29,Oxford/AstraZeneca,227848
Latvia,2021-05-29,Pfizer/BioNTech,384204
Latvia,2021-05-30,Johnson&Johnson,21602
Latvia,2021-05-30,Moderna,150991
Latvia,2021-05-30,Oxford/AstraZeneca,227883
Latvia,2021-05-30,Pfizer/BioNTech,387375
Latvia,2021-05-31,Johnson&Johnson,22661
Latvia,2021-05-31,Moderna,152686
Latvia,2021-05-31,Oxford/AstraZeneca,229511
Latvia,2021-05-31,Pfizer/BioNTech,396024
Latvia,2021-06-01,Johnson&Johnson,23611
Latvia,2021-06-01,Moderna,154440
Latvia,2021-06-01,Oxford/AstraZeneca,232182
Latvia,2021-06-01,Pfizer/BioNTech,411818
Latvia,2021-06-02,Johnson&Johnson,25068
Latvia,2021-06-02,Moderna,157348
Latvia,2021-06-02,Oxford/AstraZeneca,234869
Latvia,2021-06-02,Pfizer/BioNTech,426741
Latvia,2021-06-03,Johnson&Johnson,26148
Latvia,2021-06-03,Moderna,161267
Latvia,2021-06-03,Oxford/AstraZeneca,237198
Latvia,2021-06-03,Pfizer/BioNTech,441202
Latvia,2021-06-04,Johnson&Johnson,27962
Latvia,2021-06-04,Moderna,166079
Latvia,2021-06-04,Oxford/AstraZeneca,238511
Latvia,2021-06-04,Pfizer/BioNTech,453313
Latvia,2021-06-05,Johnson&Johnson,29001
Latvia,2021-06-05,Moderna,167749
Latvia,2021-06-05,Oxford/AstraZeneca,238775
Latvia,2021-06-05,Pfizer/BioNTech,461579
Latvia,2021-06-06,Johnson&Johnson,30083
Latvia,2021-06-06,Moderna,167854
Latvia,2021-06-06,Oxford/AstraZeneca,238787
Latvia,2021-06-06,Pfizer/BioNTech,465591
Latvia,2021-06-07,Johnson&Johnson,31130
Latvia,2021-06-07,Moderna,170097
Latvia,2021-06-07,Oxford/AstraZeneca,240727
Latvia,2021-06-07,Pfizer/BioNTech,475280
Latvia,2021-06-08,Johnson&Johnson,32542
Latvia,2021-06-08,Moderna,172321
Latvia,2021-06-08,Oxford/AstraZeneca,244015
Latvia,2021-06-08,Pfizer/BioNTech,486454
Latvia,2021-06-09,Johnson&Johnson,33756
Latvia,2021-06-09,Moderna,174577
Latvia,2021-06-09,Oxford/AstraZeneca,247579
Latvia,2021-06-09,Pfizer/BioNTech,497767
Latvia,2021-06-10,Johnson&Johnson,35353
Latvia,2021-06-10,Moderna,176939
Latvia,2021-06-10,Oxford/AstraZeneca,250706
Latvia,2021-06-10,Pfizer/BioNTech,507681
Latvia,2021-06-11,Johnson&Johnson,36925
Latvia,2021-06-11,Moderna,179593
Latvia,2021-06-11,Oxford/AstraZeneca,253221
Latvia,2021-06-11,Pfizer/BioNTech,518314
Latvia,2021-06-12,Johnson&Johnson,38219
Latvia,2021-06-12,Moderna,180641
Latvia,2021-06-12,Oxford/AstraZeneca,253447
Latvia,2021-06-12,Pfizer/BioNTech,524001
Latvia,2021-06-13,Johnson&Johnson,38682
Latvia,2021-06-13,Moderna,180967
Latvia,2021-06-13,Oxford/AstraZeneca,253457
Latvia,2021-06-13,Pfizer/BioNTech,524830
Latvia,2021-06-14,Johnson&Johnson,39575
Latvia,2021-06-14,Moderna,182901
Latvia,2021-06-14,Oxford/AstraZeneca,254719
Latvia,2021-06-14,Pfizer/BioNTech,531113
Latvia,2021-06-15,Johnson&Johnson,41239
Latvia,2021-06-15,Moderna,184614
Latvia,2021-06-15,Oxford/AstraZeneca,257502
Latvia,2021-06-15,Pfizer/BioNTech,537922
Latvia,2021-06-16,Johnson&Johnson,42838
Latvia,2021-06-16,Moderna,186700
Latvia,2021-06-16,Oxford/AstraZeneca,260262
Latvia,2021-06-16,Pfizer/BioNTech,547378
Latvia,2021-06-17,Johnson&Johnson,44492
Latvia,2021-06-17,Moderna,188281
Latvia,2021-06-17,Oxford/AstraZeneca,262513
Latvia,2021-06-17,Pfizer/BioNTech,555172
Latvia,2021-06-18,Johnson&Johnson,46499
Latvia,2021-06-18,Moderna,190214
Latvia,2021-06-18,Oxford/AstraZeneca,264584
Latvia,2021-06-18,Pfizer/BioNTech,566467
Latvia,2021-06-19,Johnson&Johnson,47989
Latvia,2021-06-19,Moderna,191826
Latvia,2021-06-19,Oxford/AstraZeneca,265104
Latvia,2021-06-19,Pfizer/BioNTech,571310
Latvia,2021-06-20,Johnson&Johnson,48650
Latvia,2021-06-20,Moderna,192530
Latvia,2021-06-20,Oxford/AstraZeneca,265167
Latvia,2021-06-20,Pfizer/BioNTech,573358
Latvia,2021-06-21,Johnson&Johnson,50169
Latvia,2021-06-21,Moderna,194267
Latvia,2021-06-21,Oxford/AstraZeneca,268209
