location,date,vaccine,total_vaccinations
Luxembourg,2021-06-18,Oxford/AstraZeneca,85739
Luxembourg,2021-06-18,Pfizer/BioNTech,317430
Luxembourg,2021-06-25,Johnson&Johnson,26686
Luxembourg,2021-06-25,Moderna,48468
Luxembourg,2021-06-25,Oxford/AstraZeneca,87617
Luxembourg,2021-06-25,Pfizer/BioNTech,345332
Luxembourg,2021-07-02,Johnson&Johnson,28232
Luxembourg,2021-07-02,Moderna,54412
Luxembourg,2021-07-02,Oxford/AstraZeneca,98313
Luxembourg,2021-07-02,Pfizer/BioNTech,376039
Luxembourg,2021-07-09,Johnson&Johnson,28665
Luxembourg,2021-07-09,Moderna,56461
Luxembourg,2021-07-09,Oxford/AstraZeneca,102175
Luxembourg,2021-07-09,Pfizer/BioNTech,398246
Luxembourg,2021-07-16,Johnson&Johnson,30946
Luxembourg,2021-07-16,Moderna,57926
Luxembourg,2021-07-16,Oxford/AstraZeneca,102897
Luxembourg,2021-07-16,Pfizer/BioNTech,424777
Luxembourg,2021-07-23,Johnson&Johnson,31755
Luxembourg,2021-07-23,Moderna,60827
Luxembourg,2021-07-23,Oxford/AstraZeneca,103026
Luxembourg,2021-07-23,Pfizer/BioNTech,449896
Luxembourg,2021-07-30,Johnson&Johnson,32687
Luxembourg,2021-07-30,Moderna,66195
Luxembourg,2021-07-30,Oxford/AstraZeneca,104644
Luxembourg,2021-07-30,Pfizer/BioNTech,466426
Luxembourg,2021-08-06,Johnson&Johnson,33174
Luxembourg,2021-08-06,Moderna,68089
Luxembourg,2021-08-06,Oxford/AstraZeneca,104955
Luxembourg,2021-08-06,Pfizer/BioNTech,478462
Luxembourg,2021-08-13,Johnson&Johnson,33710
Luxembourg,2021-08-13,Moderna,69320
Luxembourg,2021-08-13,Oxford/AstraZeneca,105024
Luxembourg,2021-08-13,Pfizer/BioNTech,483233
Luxembourg,2021-08-17,Johnson&Johnson,33803
Luxembourg,2021-08-17,Moderna,69489
Luxembourg,2021-08-17,Oxford/AstraZeneca,105033
Luxembourg,2021-08-17,Pfizer/BioNTech,483922
