location,date,vaccine,total_vaccinations
Netherlands,2021-06-25,Pfizer/BioNTech,10944527
Netherlands,2021-07-02,Johnson&Johnson,672096
Netherlands,2021-07-02,Moderna,1308701
Netherlands,2021-07-02,Oxford/AstraZeneca,2803007
Netherlands,2021-07-02,Pfizer/BioNTech,11989230
Netherlands,2021-07-09,Johnson&Johnson,741237
Netherlands,2021-07-09,Moderna,1517107
Netherlands,2021-07-09,Oxford/AstraZeneca,2825762
Netherlands,2021-07-09,Pfizer/BioNTech,12808803
Netherlands,2021-07-16,Johnson&Johnson,755167
Netherlands,2021-07-16,Moderna,1657078
Netherlands,2021-07-16,Oxford/AstraZeneca,2826461
Netherlands,2021-07-16,Pfizer/BioNTech,13638437
Netherlands,2021-07-23,Johnson&Johnson,764278
Netherlands,2021-07-23,Moderna,1756417
Netherlands,2021-07-23,Oxford/AstraZeneca,2826576
Netherlands,2021-07-23,Pfizer/BioNTech,14265093
Netherlands,2021-07-30,Johnson&Johnson,771540
Netherlands,2021-07-30,Moderna,1806469
Netherlands,2021-07-30,Oxford/AstraZeneca,2826636
Netherlands,2021-07-30,Pfizer/BioNTech,14919866
Netherlands,2021-08-06,Johnson&Johnson,776957
Netherlands,2021-08-06,Moderna,1842754
Netherlands,2021-08-06,Oxford/AstraZeneca,2826668
Netherlands,2021-08-06,Pfizer/BioNTech,15628192
Netherlands,2021-08-13,Johnson&Johnson,781435
Netherlands,2021-08-13,Moderna,1918629
Netherlands,2021-08-13,Oxford/AstraZeneca,2826668
Netherlands,2021-08-13,Pfizer/BioNTech,16129395
