location,date,vaccine,total_vaccinations
Latvia,2021-02-24,Oxford/AstraZeneca,18210
Latvia,2021-02-24,Pfizer/BioNTech,32402
Latvia,2021-02-25,Moderna,4614
Latvia,2021-02-25,Oxford/AstraZeneca,22058
Latvia,2021-02-25,Pfizer/BioNTech,32499
Latvia,2021-02-26,Moderna,4826
Latvia,2021-02-26,Oxford/AstraZeneca,25104
Latvia,2021-02-26,Pfizer/BioNTech,32636
Latvia,2021-02-27,Moderna,5147
Latvia,2021-02-27,Oxford/AstraZeneca,25366
Latvia,2021-02-27,Pfizer/BioNTech,32645
Latvia,2021-02-28,Moderna,5149
Latvia,2021-02-28,Oxford/AstraZeneca,25496
Latvia,2021-02-28,Pfizer/BioNTech,32648
Latvia,2021-03-01,Moderna,5531
Latvia,2021-03-01,Oxford/AstraZeneca,27151
Latvia,2021-03-01,Pfizer/BioNTech,32889
Latvia,2021-03-02,Moderna,6257
Latvia,2021-03-02,Oxford/AstraZeneca,28966
Latvia,2021-03-02,Pfizer/BioNTech,33216
Latvia,2021-03-03,Moderna,7010
Latvia,2021-03-03,Oxford/AstraZeneca,33099
Latvia,2021-03-03,Pfizer/BioNTech,33872
Latvia,2021-03-04,Moderna,7537
Latvia,2021-03-04,Oxford/AstraZeneca,40322
Latvia,2021-03-04,Pfizer/BioNTech,34402
Latvia,2021-03-05,Johnson&Johnson,2
Latvia,2021-03-05,Moderna,8014
Latvia,2021-03-05,Oxford/AstraZeneca,46559
Latvia,2021-03-05,Pfizer/BioNTech,34752
Latvia,2021-03-06,Moderna,8099
Latvia,2021-03-06,Oxford/AstraZeneca,47674
Latvia,2021-03-06,Pfizer/BioNTech,34755
Latvia,2021-03-07,Johnson&Johnson,3
Latvia,2021-03-07,Oxford/AstraZeneca,47755
Latvia,2021-03-07,Pfizer/BioNTech,34760
Latvia,2021-03-08,Johnson&Johnson,4
Latvia,2021-03-08,Moderna,8362
Latvia,2021-03-08,Oxford/AstraZeneca,49920
Latvia,2021-03-08,Pfizer/BioNTech,34766
Latvia,2021-03-09,Moderna,8721
Latvia,2021-03-09,Oxford/AstraZeneca,52526
Latvia,2021-03-09,Pfizer/BioNTech,35007
Latvia,2021-03-10,Moderna,9005
Latvia,2021-03-10,Oxford/AstraZeneca,55165
Latvia,2021-03-10,Pfizer/BioNTech,35576
Latvia,2021-03-11,Moderna,9167
Latvia,2021-03-11,Oxford/AstraZeneca,58695
Latvia,2021-03-11,Pfizer/BioNTech,35725
Latvia,2021-03-12,Moderna,9301
Latvia,2021-03-12,Oxford/AstraZeneca,65990
Latvia,2021-03-12,Pfizer/BioNTech,35770
Latvia,2021-03-13,Moderna,9371
Latvia,2021-03-13,Oxford/AstraZeneca,67295
Latvia,2021-03-13,Pfizer/BioNTech,35773
Latvia,2021-03-14,Moderna,9372
Latvia,2021-03-14,Oxford/AstraZeneca,67368
Latvia,2021-03-14,Pfizer/BioNTech,35775
Latvia,2021-03-15,Moderna,9474
Latvia,2021-03-15,Oxford/AstraZeneca,72852
Latvia,2021-03-15,Pfizer/BioNTech,35777
Latvia,2021-03-16,Johnson&Johnson,5
Latvia,2021-03-16,Moderna,9638
Latvia,2021-03-16,Oxford/AstraZeneca,72864
Latvia,2021-03-16,Pfizer/BioNTech,35791
Latvia,2021-03-17,Moderna,9800
Latvia,2021-03-17,Oxford/AstraZeneca,72870
Latvia,2021-03-17,Pfizer/BioNTech,35804
Latvia,2021-03-18,Johnson&Johnson,6
Latvia,2021-03-18,Moderna,10021
Latvia,2021-03-18,Oxford/AstraZeneca,72874
Latvia,2021-03-18,Pfizer/BioNTech,35864
Latvia,2021-03-19,Moderna,10360
Latvia,2021-03-19,Oxford/AstraZeneca,73390
Latvia,2021-03-19,Pfizer/BioNTech,35963
Latvia,2021-03-20,Moderna,10410
Latvia,2021-03-20,Oxford/AstraZeneca,73745
Latvia,2021-03-20,Pfizer/BioNTech,35966
Latvia,2021-03-21,Oxford/AstraZeneca,73772
Latvia,2021-03-21,Pfizer/BioNTech,35971
Latvia,2021-03-22,Johnson&Johnson,8
Latvia,2021-03-22,Moderna,11067
Latvia,2021-03-22,Oxford/AstraZeneca,76813
Latvia,2021-03-22,Pfizer/BioNTech,35975
Latvia,2021-03-23,Johnson&Johnson,9
Latvia,2021-03-23,Moderna,12312
Latvia,2021-03-23,Oxford/AstraZeneca,82943
Latvia,2021-03-23,Pfizer/BioNTech,36175
Latvia,2021-03-24,Moderna,13809
Latvia,2021-03-24,Oxford/AstraZeneca,89350
Latvia,2021-03-24,Pfizer/BioNTech,36720
Latvia,2021-03-25,Moderna,15414
Latvia,2021-03-25,Oxford/AstraZeneca,94303
Latvia,2021-03-25,Pfizer/BioNTech,37204
Latvia,2021-03-26,Moderna,17084
Latvia,2021-03-26,Oxford/AstraZeneca,97205
Latvia,2021-03-26,Pfizer/BioNTech,37657
Latvia,2021-03-27,Moderna,17489
Latvia,2021-03-27,Oxford/AstraZeneca,97372
Latvia,2021-03-27,Pfizer/BioNTech,37661
Latvia,2021-03-28,Oxford/AstraZeneca,97403
Latvia,2021-03-28,Pfizer/BioNTech,37664
Latvia,2021-03-29,Moderna,18516
Latvia,2021-03-29,Oxford/AstraZeneca,99056
Latvia,2021-03-29,Pfizer/BioNTech,37671
Latvia,2021-03-30,Moderna,19825
Latvia,2021-03-30,Oxford/AstraZeneca,102959
Latvia,2021-03-30,Pfizer/BioNTech,38657
Latvia,2021-03-31,Moderna,21167
Latvia,2021-03-31,Oxford/AstraZeneca,106900
Latvia,2021-03-31,Pfizer/BioNTech,40364
Latvia,2021-04-01,Moderna,22673
Latvia,2021-04-01,Oxford/AstraZeneca,109668
Latvia,2021-04-01,Pfizer/BioNTech,41003
Latvia,2021-04-02,Johnson&Johnson,10
Latvia,2021-04-02,Moderna,22919
Latvia,2021-04-02,Oxford/AstraZeneca,109995
Latvia,2021-04-02,Pfizer/BioNTech,41011
Latvia,2021-04-03,Johnson&Johnson,11
Latvia,2021-04-03,Moderna,23079
Latvia,2021-04-03,Oxford/AstraZeneca,113356
Latvia,2021-04-03,Pfizer/BioNTech,41156
Latvia,2021-04-04,Moderna,23087
Latvia,2021-04-04,Oxford/AstraZeneca,114972
Latvia,2021-04-04,Pfizer/BioNTech,41160
Latvia,2021-04-05,Johnson&Johnson,12
Latvia,2021-04-05,Moderna,23226
Latvia,2021-04-05,Oxford/AstraZeneca,117706
Latvia,2021-04-05,Pfizer/BioNTech,41168
Latvia,2021-04-06,Moderna,24954
Latvia,2021-04-06,Oxford/AstraZeneca,121987
Latvia,2021-04-06,Pfizer/BioNTech,41230
Latvia,2021-04-07,Johnson&Johnson,20
Latvia,2021-04-07,Moderna,27345
Latvia,2021-04-07,Oxford/AstraZeneca,130040
Latvia,2021-04-07,Pfizer/BioNTech,41359
Latvia,2021-04-08,Johnson&Johnson,23
Latvia,2021-04-08,Moderna,29353
Latvia,2021-04-08,Oxford/AstraZeneca,135379
Latvia,2021-04-08,Pfizer/BioNTech,41813
Latvia,2021-04-09,Johnson&Johnson,29
Latvia,2021-04-09,Moderna,30769
Latvia,2021-04-09,Oxford/AstraZeneca,139393
Latvia,2021-04-09,Pfizer/BioNTech,42114
Latvia,2021-04-10,Moderna,30922
Latvia,2021-04-10,Oxford/AstraZeneca,141203
Latvia,2021-04-10,Pfizer/BioNTech,42171
Latvia,2021-04-11,Johnson&Johnson,31
Latvia,2021-04-11,Moderna,30924
Latvia,2021-04-11,Oxford/AstraZeneca,141293
Latvia,2021-04-11,Pfizer/BioNTech,42175
Latvia,2021-04-12,Moderna,31489
Latvia,2021-04-12,Oxford/AstraZeneca,143305
Latvia,2021-04-12,Pfizer/BioNTech,42597
Latvia,2021-04-13,Moderna,32381
Latvia,2021-04-13,Oxford/AstraZeneca,145552
Latvia,2021-04-13,Pfizer/BioNTech,43836
Latvia,2021-04-14,Moderna,34259
Latvia,2021-04-14,Oxford/AstraZeneca,148124
Latvia,2021-04-14,Pfizer/BioNTech,46248
Latvia,2021-04-15,Moderna,36085
Latvia,2021-04-15,Oxford/AstraZeneca,150381
Latvia,2021-04-15,Pfizer/BioNTech,48534
Latvia,2021-04-16,Moderna,37025
Latvia,2021-04-16,Oxford/AstraZeneca,155529
Latvia,2021-04-16,Pfizer/BioNTech,51934
Latvia,2021-04-17,Moderna,37238
Latvia,2021-04-17,Oxford/AstraZeneca,161015
Latvia,2021-04-17,Pfizer/BioNTech,52750
Latvia,2021-04-18,Moderna,37336
Latvia,2021-04-18,Oxford/AstraZeneca,161404
Latvia,2021-04-18,Pfizer/BioNTech,53191
Latvia,2021-04-19,Moderna,38692
Latvia,2021-04-19,Oxford/AstraZeneca,162286
Latvia,2021-04-19,Pfizer/BioNTech,54954
Latvia,2021-04-20,Moderna,42712
Latvia,2021-04-20,Oxford/AstraZeneca,163256
Latvia,2021-04-20,Pfizer/BioNTech,57371
Latvia,2021-04-21,Moderna,48136
Latvia,2021-04-21,Oxford/AstraZeneca,164859
Latvia,2021-04-21,Pfizer/BioNTech,60791
Latvia,2021-04-22,Moderna,54110
Latvia,2021-04-22,Oxford/AstraZeneca,165702
Latvia,2021-04-22,Pfizer/BioNTech,63837
Latvia,2021-04-23,Moderna,58259
Latvia,2021-04-23,Oxford/AstraZeneca,166882
Latvia,2021-04-23,Pfizer/BioNTech,69329
Latvia,2021-04-24,Moderna,58681
Latvia,2021-04-24,Oxford/AstraZeneca,167534
Latvia,2021-04-24,Pfizer/BioNTech,74469
Latvia,2021-04-25,Moderna,58929
Latvia,2021-04-25,Oxford/AstraZeneca,167623
Latvia,2021-04-25,Pfizer/BioNTech,75528
Latvia,2021-04-26,Moderna,61034
Latvia,2021-04-26,Oxford/AstraZeneca,169182
Latvia,2021-04-26,Pfizer/BioNTech,76442
Latvia,2021-04-27,Johnson&Johnson,106
Latvia,2021-04-27,Moderna,64385
Latvia,2021-04-27,Oxford/AstraZeneca,171574
Latvia,2021-04-27,Pfizer/BioNTech,78132
Latvia,2021-04-28,Johnson&Johnson,217
Latvia,2021-04-28,Moderna,68465
Latvia,2021-04-28,Oxford/AstraZeneca,174377
Latvia,2021-04-28,Pfizer/BioNTech,85784
Latvia,2021-04-29,Johnson&Johnson,266
Latvia,2021-04-29,Moderna,72663
Latvia,2021-04-29,Oxford/AstraZeneca,177473
Latvia,2021-04-29,Pfizer/BioNTech,92905
Latvia,2021-04-30,Johnson&Johnson,346
Latvia,2021-04-30,Moderna,75616
Latvia,2021-04-30,Oxford/AstraZeneca,179636
Latvia,2021-04-30,Pfizer/BioNTech,99263
Latvia,2021-05-01,Johnson&Johnson,348
Latvia,2021-05-01,Moderna,75855
Latvia,2021-05-01,Oxford/AstraZeneca,180019
Latvia,2021-05-01,Pfizer/BioNTech,105497
Latvia,2021-05-02,Johnson&Johnson,359
Latvia,2021-05-02,Moderna,75891
Latvia,2021-05-02,Oxford/AstraZeneca,180041
Latvia,2021-05-02,Pfizer/BioNTech,107037
Latvia,2021-05-03,Johnson&Johnson,360
Latvia,2021-05-03,Moderna,76530
Latvia,2021-05-03,Oxford/AstraZeneca,180584
Latvia,2021-05-03,Pfizer/BioNTech,108842
Latvia,2021-05-04,Johnson&Johnson,363
Latvia,2021-05-04,Moderna,76617
Latvia,2021-05-04,Oxford/AstraZeneca,180586
Latvia,2021-05-04,Pfizer/BioNTech,117631
Latvia,2021-05-05,Johnson&Johnson,498
Latvia,2021-05-05,Moderna,80499
Latvia,2021-05-05,Oxford/AstraZeneca,183393
Latvia,2021-05-05,Pfizer/BioNTech,127565
Latvia,2021-05-06,Johnson&Johnson,670
Latvia,2021-05-06,Moderna,84833
Latvia,2021-05-06,Oxford/AstraZeneca,187294
Latvia,2021-05-06,Pfizer/BioNTech,140871
Latvia,2021-05-07,Johnson&Johnson,835
Latvia,2021-05-07,Moderna,88874
Latvia,2021-05-07,Oxford/AstraZeneca,190326
Latvia,2021-05-07,Pfizer/BioNTech,153633
Latvia,2021-05-08,Johnson&Johnson,884
Latvia,2021-05-08,Moderna,90544
Latvia,2021-05-08,Oxford/AstraZeneca,191446
Latvia,2021-05-08,Pfizer/BioNTech,163095
Latvia,2021-05-09,Johnson&Johnson,966
Latvia,2021-05-09,Moderna,90547
Latvia,2021-05-09,Oxford/AstraZeneca,191469
Latvia,2021-05-09,Pfizer/BioNTech,164609
Latvia,2021-05-10,Johnson&Johnson,1091
Latvia,2021-05-10,Moderna,92515
Latvia,2021-05-10,Oxford/AstraZeneca,193932
Latvia,2021-05-10,Pfizer/BioNTech,169641
Latvia,2021-05-11,Johnson&Johnson,1370
Latvia,2021-05-11,Moderna,95079
Latvia,2021-05-11,Oxford/AstraZeneca,196233
Latvia,2021-05-11,Pfizer/BioNTech,182501
Latvia,2021-05-12,Johnson&Johnson,1941
Latvia,2021-05-12,Moderna,98742
Latvia,2021-05-12,Oxford/AstraZeneca,198780
Latvia,2021-05-12,Pfizer/BioNTech,198537
Latvia,2021-05-13,Johnson&Johnson,2602
Latvia,2021-05-13,Moderna,102342
Latvia,2021-05-13,Oxford/AstraZeneca,201665
Latvia,2021-05-13,Pfizer/BioNTech,213848
Latvia,2021-05-14,Johnson&Johnson,3529
Latvia,2021-05-14,Moderna,105346
Latvia,2021-05-14,Oxford/AstraZeneca,205115
Latvia,2021-05-14,Pfizer/BioNTech,228405
Latvia,2021-05-15,Johnson&Johnson,3619
Latvia,2021-05-15,Moderna,105876
Latvia,2021-05-15,Oxford/AstraZeneca,205710
Latvia,2021-05-15,Pfizer/BioNTech,240501
Latvia,2021-05-16,Johnson&Johnson,3639
Latvia,2021-05-16,Moderna,106116
Latvia,2021-05-16,Oxford/AstraZeneca,205749
Latvia,2021-05-16,Pfizer/BioNTech,245232
Latvia,2021-05-17,Johnson&Johnson,4273
Latvia,2021-05-17,Moderna,108744
Latvia,2021-05-17,Oxford/AstraZeneca,208104
Latvia,2021-05-17,Pfizer/BioNTech,251577
Latvia,2021-05-18,Johnson&Johnson,5549
Latvia,2021-05-18,Moderna,113294
Latvia,2021-05-18,Oxford/AstraZeneca,209870
Latvia,2021-05-18,Pfizer/BioNTech,261303
Latvia,2021-05-19,Johnson&Johnson,7467
Latvia,2021-05-19,Moderna,118391
Latvia,2021-05-19,Oxford/AstraZeneca,212003
Latvia,2021-05-19,Pfizer/BioNTech,274996
Latvia,2021-05-20,Johnson&Johnson,9258
Latvia,2021-05-20,Moderna,124295
Latvia,2021-05-20,Oxford/AstraZeneca,214120
Latvia,2021-05-20,Pfizer/BioNTech,286520
Latvia,2021-05-21,Johnson&Johnson,11670
Latvia,2021-05-21,Moderna,128355
Latvia,2021-05-21,Oxford/AstraZeneca,215542
Latvia,2021-05-21,Pfizer/BioNTech,299382
Latvia,2021-05-22,Johnson&Johnson,13152
Latvia,2021-05-22,Moderna,129985
Latvia,2021-05-22,Oxford/AstraZeneca,215965
Latvia,2021-05-22,Pfizer/BioNTech,308588
Latvia,2021-05-23,Johnson&Johnson,13363
Latvia,2021-05-23,Moderna,130834
Latvia,2021-05-23,Oxford/AstraZeneca,215967
Latvia,2021-05-23,Pfizer/BioNTech,310344
Latvia,2021-05-24,Johnson&Johnson,14730
Latvia,2021-05-24,Moderna,133576
Latvia,2021-05-24,Oxford/AstraZeneca,217887
Latvia,2021-05-24,Pfizer/BioNTech,316180
Latvia,2021-05-25,Johnson&Johnson,15852
Latvia,2021-05-25,Moderna,137608
Latvia,2021-05-25,Oxford/AstraZeneca,220188
Latvia,2021-05-25,Pfizer/BioNTech,329163
Latvia,2021-05-26,Johnson&Johnson,16878
Latvia,2021-05-26,Moderna,141606
Latvia,2021-05-26,Oxford/AstraZeneca,223259
Latvia,2021-05-26,Pfizer/BioNTech,342914
Latvia,2021-05-27,Johnson&Johnson,17805
Latvia,2021-05-27,Moderna,145265
Latvia,2021-05-27,Oxford/AstraZeneca,225973
Latvia,2021-05-27,Pfizer/BioNTech,357417
Latvia,2021-05-28,Johnson&Johnson,19237
Latvia,2021-05-28,Moderna,149392
Latvia,2021-05-28,Oxford/AstraZeneca,227894
Latvia,2021-05-28,Pfizer/BioNTech,374578
Latvia,2021-05-29,Johnson&Johnson,20882
Latvia,2021-05-29,Moderna,150046
Latvia,2021-05-29,Oxford/AstraZeneca,228138
Latvia,2021-05-29,Pfizer/BioNTech,383872
Latvia,2021-05-30,Johnson&Johnson,21620
Latvia,2021-05-30,Moderna,150240
Latvia,2021-05-30,Oxford/AstraZeneca,228173
Latvia,2021-05-30,Pfizer/BioNTech,387041
Latvia,2021-05-31,Johnson&Johnson,22676
Latvia,2021-05-31,Moderna,151934
Latvia,2021-05-31,Oxford/AstraZeneca,229786
Latvia,2021-05-31,Pfizer/BioNTech,395678
Latvia,2021-06-01,Johnson&Johnson,23625
Latvia,2021-06-01,Moderna,153678
Latvia,2021-06-01,Oxford/AstraZeneca,232453
Latvia,2021-06-01,Pfizer/BioNTech,411464
Latvia,2021-06-02,Johnson&Johnson,25082
Latvia,2021-06-02,Moderna,156575
Latvia,2021-06-02,Oxford/AstraZeneca,235133
Latvia,2021-06-02,Pfizer/BioNTech,426382
Latvia,2021-06-03,Johnson&Johnson,26159
Latvia,2021-06-03,Moderna,160466
Latvia,2021-06-03,Oxford/AstraZeneca,237457
Latvia,2021-06-03,Pfizer/BioNTech,440825
Latvia,2021-06-04,Johnson&Johnson,27974
Latvia,2021-06-04,Moderna,165243
Latvia,2021-06-04,Oxford/AstraZeneca,238759
Latvia,2021-06-04,Pfizer/BioNTech,452876
Latvia,2021-06-05,Johnson&Johnson,29012
Latvia,2021-06-05,Moderna,166913
Latvia,2021-06-05,Oxford/AstraZeneca,239018
Latvia,2021-06-05,Pfizer/BioNTech,461135
Latvia,2021-06-06,Johnson&Johnson,30093
Latvia,2021-06-06,Moderna,167018
Latvia,2021-06-06,Oxford/AstraZeneca,239029
Latvia,2021-06-06,Pfizer/BioNTech,465138
Latvia,2021-06-07,Johnson&Johnson,31140
Latvia,2021-06-07,Moderna,169256
Latvia,2021-06-07,Oxford/AstraZeneca,240966
Latvia,2021-06-07,Pfizer/BioNTech,474819
Latvia,2021-06-08,Johnson&Johnson,32543
Latvia,2021-06-08,Moderna,171477
Latvia,2021-06-08,Oxford/AstraZeneca,244252
Latvia,2021-06-08,Pfizer/BioNTech,485976
Latvia,2021-06-09,Johnson&Johnson,33758
Latvia,2021-06-09,Moderna,173722
Latvia,2021-06-09,Oxford/AstraZeneca,247813
Latvia,2021-06-09,Pfizer/BioNTech,497265
Latvia,2021-06-10,Johnson&Johnson,35352
Latvia,2021-06-10,Moderna,176082
Latvia,2021-06-10,Oxford/AstraZeneca,250932
Latvia,2021-06-10,Pfizer/BioNTech,507174
Latvia,2021-06-11,Johnson&Johnson,36924
Latvia,2021-06-11,Moderna,178723
Latvia,2021-06-11,Oxford/AstraZeneca,253435
Latvia,2021-06-11,Pfizer/BioNTech,517747
Latvia,2021-06-12,Johnson&Johnson,38214
Latvia,2021-06-12,Moderna,179770
Latvia,2021-06-12,Oxford/AstraZeneca,253656
Latvia,2021-06-12,Pfizer/BioNTech,523430
Latvia,2021-06-13,Johnson&Johnson,38677
Latvia,2021-06-13,Moderna,180095
Latvia,2021-06-13,Oxford/AstraZeneca,253665
Latvia,2021-06-13,Pfizer/BioNTech,524253
Latvia,2021-06-14,Johnson&Johnson,39565
Latvia,2021-06-14,Moderna,181961
Latvia,2021-06-14,Oxford/AstraZeneca,254924
Latvia,2021-06-14,Pfizer/BioNTech,530530
Latvia,2021-06-15,Johnson&Johnson,41228
Latvia,2021-06-15,Moderna,183672
Latvia,2021-06-15,Oxford/AstraZeneca,257704
Latvia,2021-06-15,Pfizer/BioNTech,537327
Latvia,2021-06-16,Johnson&Johnson,42822
Latvia,2021-06-16,Moderna,185483
Latvia,2021-06-16,Oxford/AstraZeneca,260454
Latvia,2021-06-16,Pfizer/BioNTech,546758
Latvia,2021-06-17,Johnson&Johnson,44473
Latvia,2021-06-17,Moderna,187044
Latvia,2021-06-17,Oxford/AstraZeneca,262701
Latvia,2021-06-17,Pfizer/BioNTech,554547
Latvia,2021-06-18,Johnson&Johnson,46477
Latvia,2021-06-18,Moderna,188952
Latvia,2021-06-18,Oxford/AstraZeneca,264768
Latvia,2021-06-18,Pfizer/BioNTech,565812
Latvia,2021-06-19,Johnson&Johnson,47962
Latvia,2021-06-19,Moderna,190541
Latvia,2021-06-19,Oxford/AstraZeneca,265288
Latvia,2021-06-19,Pfizer/BioNTech,570638
Latvia,2021-06-20,Johnson&Johnson,48622
Latvia,2021-06-20,Moderna,191243
Latvia,2021-06-20,Oxford/AstraZeneca,265351
Latvia,2021-06-20,Pfizer/BioNTech,572675
Latvia,2021-06-21,Johnson&Johnson,50138
Latvia,2021-06-21,Moderna,192960
Latvia,2021-06-21,Oxford/AstraZeneca,268387
Latvia,2021-06-21,Pfizer/BioNTech,578892
Latvia,2021-06-22,Johnson&Johnson,51421
Latvia,2021-06-22,Moderna,194351
Latvia,2021-06-22,Oxford/AstraZeneca,269454
Latvia,2021-06-22,Pfizer/BioNTech,585456
Latvia,2021-06-23,Johnson&Johnson,51547
Latvia,2021-06-23,Moderna,194374
Latvia,2021-06-23,Oxford/AstraZeneca,269455
Latvia,2021-06-23,Pfizer/BioNTech,585628
Latvia,2021-06-24,Johnson&Johnson,51557
Latvia,2021-06-24,Moderna,194389
Latvia,2021-06-24,Oxford/AstraZeneca,269457
Latvia,2021-06-24,Pfizer/BioNTech,585687
Latvia,2021-06-25,Johnson&Johnson,51884
