location,date,vaccine,total_vaccinations
Netherlands,2021-06-25,Pfizer/BioNTech,11030762
Netherlands,2021-07-02,Johnson&Johnson,669590
Netherlands,2021-07-02,Moderna,1318575
Netherlands,2021-07-02,Oxford/AstraZeneca,2809192
Netherlands,2021-07-02,Pfizer/BioNTech,12072262
Netherlands,2021-07-09,Johnson&Johnson,738695
Netherlands,2021-07-09,Moderna,1527841
Netherlands,2021-07-09,Oxford/AstraZeneca,2831979
Netherlands,2021-07-09,Pfizer/BioNTech,12894268
Netherlands,2021-07-16,Johnson&Johnson,752642
Netherlands,2021-07-16,Moderna,1669107
Netherlands,2021-07-16,Oxford/AstraZeneca,2833755
Netherlands,2021-07-16,Pfizer/BioNTech,13730856
Netherlands,2021-07-23,Johnson&Johnson,761597
Netherlands,2021-07-23,Moderna,1769784
Netherlands,2021-07-23,Oxford/AstraZeneca,2835510
Netherlands,2021-07-23,Pfizer/BioNTech,14365404
Netherlands,2021-07-30,Johnson&Johnson,768221
Netherlands,2021-07-30,Moderna,1820908
Netherlands,2021-07-30,Oxford/AstraZeneca,2836697
Netherlands,2021-07-30,Pfizer/BioNTech,15031045
