location,date,vaccine,total_vaccinations
Czechia,2021-04-27,Moderna,310855
Czechia,2021-04-27,Oxford/AstraZeneca,357883
Czechia,2021-04-27,Pfizer/BioNTech,2281044
Czechia,2021-04-28,Johnson&Johnson,3199
Czechia,2021-04-28,Moderna,319219
Czechia,2021-04-28,Oxford/AstraZeneca,364372
Czechia,2021-04-28,Pfizer/BioNTech,2335314
Czechia,2021-04-29,Johnson&Johnson,4774
Czechia,2021-04-29,Moderna,326970
Czechia,2021-04-29,Oxford/AstraZeneca,370627
Czechia,2021-04-29,Pfizer/BioNTech,2398533
Czechia,2021-04-30,Johnson&Johnson,6223
Czechia,2021-04-30,Moderna,330764
Czechia,2021-04-30,Oxford/AstraZeneca,374335
Czechia,2021-04-30,Pfizer/BioNTech,2459392
Czechia,2021-05-01,Johnson&Johnson,6286
Czechia,2021-05-01,Moderna,331947
Czechia,2021-05-01,Oxford/AstraZeneca,374519
Czechia,2021-05-01,Pfizer/BioNTech,2480322
Czechia,2021-05-02,Johnson&Johnson,6313
Czechia,2021-05-02,Moderna,332431
Czechia,2021-05-02,Oxford/AstraZeneca,374627
Czechia,2021-05-02,Pfizer/BioNTech,2500558
Czechia,2021-05-03,Johnson&Johnson,7420
Czechia,2021-05-03,Moderna,335290
Czechia,2021-05-03,Oxford/AstraZeneca,377674
Czechia,2021-05-03,Pfizer/BioNTech,2563867
Czechia,2021-05-04,Johnson&Johnson,8963
Czechia,2021-05-04,Moderna,342073
Czechia,2021-05-04,Oxford/AstraZeneca,381750
Czechia,2021-05-04,Pfizer/BioNTech,2623633
Czechia,2021-05-05,Johnson&Johnson,10918
Czechia,2021-05-05,Moderna,347515
Czechia,2021-05-05,Oxford/AstraZeneca,387711
Czechia,2021-05-05,Pfizer/BioNTech,2689704
Czechia,2021-05-06,Johnson&Johnson,12873
Czechia,2021-05-06,Moderna,352795
Czechia,2021-05-06,Oxford/AstraZeneca,394699
Czechia,2021-05-06,Pfizer/BioNTech,2763270
Czechia,2021-05-07,Johnson&Johnson,14784
Czechia,2021-05-07,Moderna,357535
Czechia,2021-05-07,Oxford/AstraZeneca,400170
Czechia,2021-05-07,Pfizer/BioNTech,2835374
Czechia,2021-05-08,Johnson&Johnson,14927
Czechia,2021-05-08,Moderna,358625
Czechia,2021-05-08,Oxford/AstraZeneca,400428
Czechia,2021-05-08,Pfizer/BioNTech,2864633
Czechia,2021-05-09,Johnson&Johnson,14935
Czechia,2021-05-09,Moderna,359704
Czechia,2021-05-09,Oxford/AstraZeneca,400824
Czechia,2021-05-09,Pfizer/BioNTech,2888303
Czechia,2021-05-10,Johnson&Johnson,16611
Czechia,2021-05-10,Moderna,365144
Czechia,2021-05-10,Oxford/AstraZeneca,406483
Czechia,2021-05-10,Pfizer/BioNTech,2952465
Czechia,2021-05-11,Johnson&Johnson,18419
Czechia,2021-05-11,Moderna,371281
Czechia,2021-05-11,Oxford/AstraZeneca,413674
Czechia,2021-05-11,Pfizer/BioNTech,3018901
Czechia,2021-05-12,Johnson&Johnson,19987
Czechia,2021-05-12,Moderna,379266
Czechia,2021-05-12,Oxford/AstraZeneca,420760
Czechia,2021-05-12,Pfizer/BioNTech,3088056
Czechia,2021-05-13,Johnson&Johnson,21452
Czechia,2021-05-13,Moderna,385806
Czechia,2021-05-13,Oxford/AstraZeneca,427269
Czechia,2021-05-13,Pfizer/BioNTech,3162707
Czechia,2021-05-14,Johnson&Johnson,22516
Czechia,2021-05-14,Moderna,390659
Czechia,2021-05-14,Oxford/AstraZeneca,432218
Czechia,2021-05-14,Pfizer/BioNTech,3233373
Czechia,2021-05-15,Johnson&Johnson,22576
Czechia,2021-05-15,Moderna,391354
Czechia,2021-05-15,Oxford/AstraZeneca,433987
Czechia,2021-05-15,Pfizer/BioNTech,3262254
France,2020-12-27,Pfizer/BioNTech,20
France,2020-12-28,Pfizer/BioNTech,83
France,2020-12-29,Pfizer/BioNTech,191
France,2020-12-30,Pfizer/BioNTech,310
France,2020-12-31,Pfizer/BioNTech,393
France,2021-01-01,Pfizer/BioNTech,458
France,2021-01-02,Pfizer/BioNTech,534
France,2021-01-03,Pfizer/BioNTech,621
France,2021-01-04,Pfizer/BioNTech,2089
France,2021-01-05,Pfizer/BioNTech,7467
France,2021-01-06,Pfizer/BioNTech,18745
France,2021-01-07,Pfizer/BioNTech,47271
France,2021-01-08,Pfizer/BioNTech,83305
France,2021-01-09,Pfizer/BioNTech,94189
France,2021-01-10,Pfizer/BioNTech,99791
France,2021-01-11,Pfizer/BioNTech,138632
France,2021-01-12,Pfizer/BioNTech,199238
France,2021-01-13,Pfizer/BioNTech,262784
France,2021-01-14,Moderna,143
France,2021-01-14,Pfizer/BioNTech,342275
France,2021-01-15,Moderna,360
France,2021-01-15,Pfizer/BioNTech,409237
France,2021-01-16,Moderna,545
France,2021-01-16,Pfizer/BioNTech,428724
France,2021-01-17,Moderna,548
France,2021-01-17,Pfizer/BioNTech,439215
France,2021-01-18,Moderna,3450
France,2021-01-18,Pfizer/BioNTech,520724
France,2021-01-19,Moderna,7935
France,2021-01-19,Pfizer/BioNTech,644543
France,2021-01-20,Moderna,12838
France,2021-01-20,Pfizer/BioNTech,774578
France,2021-01-21,Moderna,17903
France,2021-01-21,Pfizer/BioNTech,924476
France,2021-01-22,Moderna,22761
France,2021-01-22,Pfizer/BioNTech,1037969
France,2021-01-23,Moderna,24489
France,2021-01-23,Pfizer/BioNTech,1074036
France,2021-01-24,Moderna,24572
France,2021-01-24,Pfizer/BioNTech,1083312
France,2021-01-25,Moderna,28205
France,2021-01-25,Pfizer/BioNTech,1157546
France,2021-01-26,Moderna,31900
France,2021-01-26,Pfizer/BioNTech,1255550
France,2021-01-27,Moderna,35302
France,2021-01-27,Pfizer/BioNTech,1363191
France,2021-01-28,Moderna,38781
France,2021-01-28,Pfizer/BioNTech,1496076
France,2021-01-29,Moderna,41853
France,2021-01-29,Pfizer/BioNTech,1601055
France,2021-01-30,Moderna,42907
France,2021-01-30,Pfizer/BioNTech,1632846
France,2021-01-31,Moderna,42907
France,2021-01-31,Pfizer/BioNTech,1639387
France,2021-02-01,Moderna,46154
France,2021-02-01,Pfizer/BioNTech,1708674
France,2021-02-02,Moderna,50456
France,2021-02-02,Pfizer/BioNTech,1809338
France,2021-02-03,Moderna,55485
France,2021-02-03,Pfizer/BioNTech,1912102
France,2021-02-04,Moderna,60212
France,2021-02-04,Pfizer/BioNTech,2037676
France,2021-02-05,Moderna,64767
France,2021-02-05,Pfizer/BioNTech,2145313
France,2021-02-06,Moderna,66699
France,2021-02-06,Oxford/AstraZeneca,298
France,2021-02-06,Pfizer/BioNTech,2174740
France,2021-02-07,Moderna,66741
France,2021-02-07,Oxford/AstraZeneca,1646
France,2021-02-07,Pfizer/BioNTech,2183217
France,2021-02-08,Moderna,74164
France,2021-02-08,Oxford/AstraZeneca,4273
France,2021-02-08,Pfizer/BioNTech,2264933
France,2021-02-09,Moderna,82429
France,2021-02-09,Oxford/AstraZeneca,10893
France,2021-02-09,Pfizer/BioNTech,2387094
France,2021-02-10,Moderna,91612
France,2021-02-10,Oxford/AstraZeneca,20077
France,2021-02-10,Pfizer/BioNTech,2514526
France,2021-02-11,Moderna,101727
France,2021-02-11,Oxford/AstraZeneca,33353
France,2021-02-11,Pfizer/BioNTech,2675611
France,2021-02-12,Moderna,111744
France,2021-02-12,Oxford/AstraZeneca,46336
France,2021-02-12,Pfizer/BioNTech,2804385
France,2021-02-13,Moderna,114976
France,2021-02-13,Oxford/AstraZeneca,49818
France,2021-02-13,Pfizer/BioNTech,2838760
France,2021-02-14,Moderna,115272
France,2021-02-14,Oxford/AstraZeneca,50677
France,2021-02-14,Pfizer/BioNTech,2849359
France,2021-02-15,Moderna,121695
France,2021-02-15,Oxford/AstraZeneca,60671
France,2021-02-15,Pfizer/BioNTech,2946323
France,2021-02-16,Moderna,130477
France,2021-02-16,Oxford/AstraZeneca,72782
France,2021-02-16,Pfizer/BioNTech,3075261
France,2021-02-17,Moderna,138978
France,2021-02-17,Oxford/AstraZeneca,83549
France,2021-02-17,Pfizer/BioNTech,3208165
France,2021-02-18,Moderna,149293
France,2021-02-18,Oxford/AstraZeneca,97980
France,2021-02-18,Pfizer/BioNTech,3369590
France,2021-02-19,Moderna,158732
France,2021-02-19,Oxford/AstraZeneca,111983
France,2021-02-19,Pfizer/BioNTech,3500346
France,2021-02-20,Moderna,162004
France,2021-02-20,Oxford/AstraZeneca,115122
France,2021-02-20,Pfizer/BioNTech,3540272
France,2021-02-21,Moderna,162287
France,2021-02-21,Oxford/AstraZeneca,115657
France,2021-02-21,Pfizer/BioNTech,3548668
France,2021-02-22,Moderna,169521
France,2021-02-22,Oxford/AstraZeneca,124440
France,2021-02-22,Pfizer/BioNTech,3642063
France,2021-02-23,Moderna,178015
France,2021-02-23,Oxford/AstraZeneca,135397
France,2021-02-23,Pfizer/BioNTech,3758936
France,2021-02-24,Moderna,186221
France,2021-02-24,Oxford/AstraZeneca,149155
France,2021-02-24,Pfizer/BioNTech,3875901
France,2021-02-25,Moderna,194936
France,2021-02-25,Oxford/AstraZeneca,193044
France,2021-02-25,Pfizer/BioNTech,4012610
France,2021-02-26,Moderna,202254
France,2021-02-26,Oxford/AstraZeneca,253952
France,2021-02-26,Pfizer/BioNTech,4126459
France,2021-02-27,Moderna,204796
France,2021-02-27,Oxford/AstraZeneca,288101
France,2021-02-27,Pfizer/BioNTech,4162555
France,2021-02-28,Moderna,204923
France,2021-02-28,Oxford/AstraZeneca,290412
France,2021-02-28,Pfizer/BioNTech,4170167
France,2021-03-01,Moderna,213641
France,2021-03-01,Oxford/AstraZeneca,309916
France,2021-03-01,Pfizer/BioNTech,4257858
France,2021-03-02,Moderna,224669
France,2021-03-02,Oxford/AstraZeneca,347791
France,2021-03-02,Pfizer/BioNTech,4373920
France,2021-03-03,Moderna,235789
France,2021-03-03,Oxford/AstraZeneca,394983
France,2021-03-03,Pfizer/BioNTech,4493875
France,2021-03-04,Moderna,247821
France,2021-03-04,Oxford/AstraZeneca,474776
France,2021-03-04,Pfizer/BioNTech,4629634
France,2021-03-05,Moderna,259645
France,2021-03-05,Oxford/AstraZeneca,590410
France,2021-03-05,Pfizer/BioNTech,4761895
France,2021-03-06,Moderna,265946
France,2021-03-06,Oxford/AstraZeneca,707357
France,2021-03-06,Pfizer/BioNTech,4859241
France,2021-03-07,Moderna,268258
France,2021-03-07,Oxford/AstraZeneca,761139
France,2021-03-07,Pfizer/BioNTech,4927608
France,2021-03-08,Moderna,280544
France,2021-03-08,Oxford/AstraZeneca,802651
France,2021-03-08,Pfizer/BioNTech,5028723
France,2021-03-09,Moderna,296236
France,2021-03-09,Oxford/AstraZeneca,879711
France,2021-03-09,Pfizer/BioNTech,5161268
France,2021-03-10,Moderna,312192
France,2021-03-10,Oxford/AstraZeneca,958570
France,2021-03-10,Pfizer/BioNTech,5298109
France,2021-03-11,Moderna,330439
France,2021-03-11,Oxford/AstraZeneca,1084309
France,2021-03-11,Pfizer/BioNTech,5454960
France,2021-03-12,Moderna,346307
France,2021-03-12,Oxford/AstraZeneca,1263808
France,2021-03-12,Pfizer/BioNTech,5602201
France,2021-03-13,Moderna,358680
France,2021-03-13,Oxford/AstraZeneca,1393178
France,2021-03-13,Pfizer/BioNTech,5702395
France,2021-03-14,Moderna,363832
France,2021-03-14,Oxford/AstraZeneca,1406773
France,2021-03-14,Pfizer/BioNTech,5749045
France,2021-03-15,Moderna,377940
France,2021-03-15,Oxford/AstraZeneca,1457523
France,2021-03-15,Pfizer/BioNTech,5871776
France,2021-03-16,Moderna,398991
France,2021-03-16,Oxford/AstraZeneca,1458380
France,2021-03-16,Pfizer/BioNTech,6028393
France,2021-03-17,Moderna,422825
France,2021-03-17,Oxford/AstraZeneca,1458949
France,2021-03-17,Pfizer/BioNTech,6190410
France,2021-03-18,Moderna,450672
France,2021-03-18,Oxford/AstraZeneca,1460041
France,2021-03-18,Pfizer/BioNTech,6370706
France,2021-03-19,Moderna,478076
France,2021-03-19,Oxford/AstraZeneca,1528926
France,2021-03-19,Pfizer/BioNTech,6537617
France,2021-03-20,Moderna,504753
France,2021-03-20,Oxford/AstraZeneca,1592979
France,2021-03-20,Pfizer/BioNTech,6622695
France,2021-03-21,Moderna,522367
France,2021-03-21,Oxford/AstraZeneca,1598430
France,2021-03-21,Pfizer/BioNTech,6650934
France,2021-03-22,Moderna,542816
France,2021-03-22,Oxford/AstraZeneca,1634852
France,2021-03-22,Pfizer/BioNTech,6794901
France,2021-03-23,Moderna,569251
France,2021-03-23,Oxford/AstraZeneca,1717917
France,2021-03-23,Pfizer/BioNTech,6973662
France,2021-03-24,Moderna,597753
France,2021-03-24,Oxford/AstraZeneca,1807260
France,2021-03-24,Pfizer/BioNTech,7152065
France,2021-03-25,Moderna,629014
France,2021-03-25,Oxford/AstraZeneca,1954957
France,2021-03-25,Pfizer/BioNTech,7354073
France,2021-03-26,Moderna,659838
France,2021-03-26,Oxford/AstraZeneca,2118177
France,2021-03-26,Pfizer/BioNTech,7555449
France,2021-03-27,Moderna,676778
France,2021-03-27,Oxford/AstraZeneca,2185246
France,2021-03-27,Pfizer/BioNTech,7680435
France,2021-03-28,Moderna,687263
France,2021-03-28,Oxford/AstraZeneca,2191402
France,2021-03-28,Pfizer/BioNTech,7725759
France,2021-03-29,Moderna,710160
France,2021-03-29,Oxford/AstraZeneca,2244623
France,2021-03-29,Pfizer/BioNTech,7903745
France,2021-03-30,Moderna,740306
France,2021-03-30,Oxford/AstraZeneca,2336487
France,2021-03-30,Pfizer/BioNTech,8132426
France,2021-03-31,Moderna,774295
France,2021-03-31,Oxford/AstraZeneca,2398737
France,2021-03-31,Pfizer/BioNTech,8367511
France,2021-04-01,Moderna,816587
France,2021-04-01,Oxford/AstraZeneca,2483274
France,2021-04-01,Pfizer/BioNTech,8637075
France,2021-04-02,Moderna,853620
France,2021-04-02,Oxford/AstraZeneca,2568972
France,2021-04-02,Pfizer/BioNTech,8883218
France,2021-04-03,Moderna,873918
France,2021-04-03,Oxford/AstraZeneca,2604219
France,2021-04-03,Pfizer/BioNTech,9028366
France,2021-04-04,Moderna,883988
France,2021-04-04,Oxford/AstraZeneca,2607606
France,2021-04-04,Pfizer/BioNTech,9078369
France,2021-04-05,Moderna,896912
France,2021-04-05,Oxford/AstraZeneca,2611826
France,2021-04-05,Pfizer/BioNTech,9130902
France,2021-04-06,Moderna,930487
France,2021-04-06,Oxford/AstraZeneca,2640722
France,2021-04-06,Pfizer/BioNTech,9388546
France,2021-04-07,Moderna,968078
France,2021-04-07,Oxford/AstraZeneca,2672236
France,2021-04-07,Pfizer/BioNTech,9690142
France,2021-04-08,Moderna,1013342
France,2021-04-08,Oxford/AstraZeneca,2749829
France,2021-04-08,Pfizer/BioNTech,10020050
France,2021-04-09,Moderna,1055260
France,2021-04-09,Oxford/AstraZeneca,2909787
France,2021-04-09,Pfizer/BioNTech,10337500
France,2021-04-10,Moderna,1083655
France,2021-04-10,Oxford/AstraZeneca,2984432
France,2021-04-10,Pfizer/BioNTech,10526911
France,2021-04-11,Moderna,1095734
France,2021-04-11,Oxford/AstraZeneca,2991476
France,2021-04-11,Pfizer/BioNTech,10597258
France,2021-04-12,Moderna,1123742
France,2021-04-12,Oxford/AstraZeneca,3042091
France,2021-04-12,Pfizer/BioNTech,10866713
France,2021-04-13,Moderna,1159173
France,2021-04-13,Oxford/AstraZeneca,3127334
France,2021-04-13,Pfizer/BioNTech,11194749
France,2021-04-14,Moderna,1193022
France,2021-04-14,Oxford/AstraZeneca,3194079
France,2021-04-14,Pfizer/BioNTech,11521374
France,2021-04-15,Moderna,1235550
France,2021-04-15,Oxford/AstraZeneca,3285956
France,2021-04-15,Pfizer/BioNTech,11863939
France,2021-04-16,Moderna,1275880
France,2021-04-16,Oxford/AstraZeneca,3397363
France,2021-04-16,Pfizer/BioNTech,12190722
France,2021-04-17,Moderna,1311304
France,2021-04-17,Oxford/AstraZeneca,3449824
France,2021-04-17,Pfizer/BioNTech,12378159
France,2021-04-18,Moderna,1331475
France,2021-04-18,Oxford/AstraZeneca,3459276
France,2021-04-18,Pfizer/BioNTech,12434086
France,2021-04-19,Moderna,1364114
France,2021-04-19,Oxford/AstraZeneca,3483885
France,2021-04-19,Pfizer/BioNTech,12716304
France,2021-04-20,Moderna,1404571
France,2021-04-20,Oxford/AstraZeneca,3528988
France,2021-04-20,Pfizer/BioNTech,13049739
France,2021-04-21,Moderna,1444551
France,2021-04-21,Oxford/AstraZeneca,3567398
France,2021-04-21,Pfizer/BioNTech,13385794
France,2021-04-22,Moderna,1492567
France,2021-04-22,Oxford/AstraZeneca,3621703
France,2021-04-22,Pfizer/BioNTech,13752093
France,2021-04-23,Johnson&Johnson,505
France,2021-04-23,Moderna,1541895
France,2021-04-23,Oxford/AstraZeneca,3691960
France,2021-04-23,Pfizer/BioNTech,14102861
France,2021-04-24,Johnson&Johnson,2059
France,2021-04-24,Moderna,1581957
France,2021-04-24,Oxford/AstraZeneca,3729400
France,2021-04-24,Pfizer/BioNTech,14322148
France,2021-04-25,Johnson&Johnson,2176
France,2021-04-25,Moderna,1599952
France,2021-04-25,Oxford/AstraZeneca,3735461
France,2021-04-25,Pfizer/BioNTech,14404134
France,2021-04-26,Johnson&Johnson,4994
France,2021-04-26,Moderna,1633729
France,2021-04-26,Oxford/AstraZeneca,3755192
France,2021-04-26,Pfizer/BioNTech,14717401
France,2021-04-27,Johnson&Johnson,14345
France,2021-04-27,Moderna,1676896
France,2021-04-27,Oxford/AstraZeneca,3790068
France,2021-04-27,Pfizer/BioNTech,15095858
France,2021-04-28,Johnson&Johnson,24086
France,2021-04-28,Moderna,1724543
France,2021-04-28,Oxford/AstraZeneca,3820170
France,2021-04-28,Pfizer/BioNTech,15484245
France,2021-04-29,Johnson&Johnson,39929
France,2021-04-29,Moderna,1779361
France,2021-04-29,Oxford/AstraZeneca,3870557
France,2021-04-29,Pfizer/BioNTech,15907153
France,2021-04-30,Johnson&Johnson,58957
France,2021-04-30,Moderna,1832092
France,2021-04-30,Oxford/AstraZeneca,3933887
France,2021-04-30,Pfizer/BioNTech,16320554
France,2021-05-01,Johnson&Johnson,60835
France,2021-05-01,Moderna,1856704
France,2021-05-01,Oxford/AstraZeneca,3944989
France,2021-05-01,Pfizer/BioNTech,16494617
France,2021-05-02,Johnson&Johnson,61267
France,2021-05-02,Moderna,1872363
France,2021-05-02,Oxford/AstraZeneca,3948285
France,2021-05-02,Pfizer/BioNTech,16602270
France,2021-05-03,Johnson&Johnson,66161
France,2021-05-03,Moderna,1910699
France,2021-05-03,Oxford/AstraZeneca,3964618
France,2021-05-03,Pfizer/BioNTech,16991790
France,2021-05-04,Johnson&Johnson,74394
France,2021-05-04,Moderna,1957588
France,2021-05-04,Oxford/AstraZeneca,3995394
France,2021-05-04,Pfizer/BioNTech,17435845
France,2021-05-05,Johnson&Johnson,80364
France,2021-05-05,Moderna,2004850
France,2021-05-05,Oxford/AstraZeneca,4023872
France,2021-05-05,Pfizer/BioNTech,17892757
France,2021-05-06,Johnson&Johnson,91572
France,2021-05-06,Moderna,2063197
France,2021-05-06,Oxford/AstraZeneca,4078527
France,2021-05-06,Pfizer/BioNTech,18374823
France,2021-05-07,Johnson&Johnson,110380
France,2021-05-07,Moderna,2119951
France,2021-05-07,Oxford/AstraZeneca,4150020
France,2021-05-07,Pfizer/BioNTech,18845383
France,2021-05-08,Johnson&Johnson,112602
France,2021-05-08,Moderna,2148861
France,2021-05-08,Oxford/AstraZeneca,4165106
France,2021-05-08,Pfizer/BioNTech,19064943
France,2021-05-09,Johnson&Johnson,113229
France,2021-05-09,Moderna,2169648
France,2021-05-09,Oxford/AstraZeneca,4169308
France,2021-05-09,Pfizer/BioNTech,19213152
France,2021-05-10,Johnson&Johnson,120250
France,2021-05-10,Moderna,2223888
France,2021-05-10,Oxford/AstraZeneca,4196100
France,2021-05-10,Pfizer/BioNTech,19651962
France,2021-05-11,Johnson&Johnson,134220
France,2021-05-11,Moderna,2287166
France,2021-05-11,Oxford/AstraZeneca,4248033
France,2021-05-11,Pfizer/BioNTech,20170752
France,2021-05-12,Johnson&Johnson,143985
France,2021-05-12,Moderna,2354147
France,2021-05-12,Oxford/AstraZeneca,4291824
France,2021-05-12,Pfizer/BioNTech,20693750
France,2021-05-13,Johnson&Johnson,145392
France,2021-05-13,Moderna,2410244
France,2021-05-13,Oxford/AstraZeneca,4297207
France,2021-05-13,Pfizer/BioNTech,21012837
France,2021-05-14,Johnson&Johnson,152680
France,2021-05-14,Moderna,2482892
France,2021-05-14,Oxford/AstraZeneca,4336571
France,2021-05-14,Pfizer/BioNTech,21495665
Germany,2020-12-27,Johnson&Johnson,0
Germany,2020-12-27,Moderna,1
Germany,2020-12-27,Oxford/AstraZeneca,0
Germany,2020-12-27,Pfizer/BioNTech,23999
Germany,2020-12-28,Johnson&Johnson,0
Germany,2020-12-28,Moderna,1
Germany,2020-12-28,Oxford/AstraZeneca,0
Germany,2020-12-28,Pfizer/BioNTech,42559
Germany,2020-12-29,Johnson&Johnson,0
Germany,2020-12-29,Moderna,1
Germany,2020-12-29,Oxford/AstraZeneca,0
Germany,2020-12-29,Pfizer/BioNTech,93292
Germany,2020-12-30,Johnson&Johnson,0
Germany,2020-12-30,Moderna,1
Germany,2020-12-30,Oxford/AstraZeneca,0
Germany,2020-12-30,Pfizer/BioNTech,155959
Germany,2020-12-31,Johnson&Johnson,0
Germany,2020-12-31,Moderna,1
Germany,2020-12-31,Oxford/AstraZeneca,0
Germany,2020-12-31,Pfizer/BioNTech,205978
Germany,2021-01-01,Johnson&Johnson,0
Germany,2021-01-01,Moderna,1
Germany,2021-01-01,Oxford/AstraZeneca,1
Germany,2021-01-01,Pfizer/BioNTech,224754
Germany,2021-01-02,Johnson&Johnson,0
Germany,2021-01-02,Moderna,1
Germany,2021-01-02,Oxford/AstraZeneca,1
Germany,2021-01-02,Pfizer/BioNTech,277171
Germany,2021-01-03,Johnson&Johnson,0
Germany,2021-01-03,Moderna,1
Germany,2021-01-03,Oxford/AstraZeneca,1
Germany,2021-01-03,Pfizer/BioNTech,300948
Germany,2021-01-04,Johnson&Johnson,0
Germany,2021-01-04,Moderna,1
Germany,2021-01-04,Oxford/AstraZeneca,1
Germany,2021-01-04,Pfizer/BioNTech,349024
Germany,2021-01-05,Johnson&Johnson,0
Germany,2021-01-05,Moderna,2
Germany,2021-01-05,Oxford/AstraZeneca,1
Germany,2021-01-05,Pfizer/BioNTech,402738
Germany,2021-01-06,Johnson&Johnson,0
Germany,2021-01-06,Moderna,8
Germany,2021-01-06,Oxford/AstraZeneca,3
Germany,2021-01-06,Pfizer/BioNTech,465400
Germany,2021-01-07,Johnson&Johnson,0
Germany,2021-01-07,Moderna,11
Germany,2021-01-07,Oxford/AstraZeneca,3
Germany,2021-01-07,Pfizer/BioNTech,521344
Germany,2021-01-08,Johnson&Johnson,0
Germany,2021-01-08,Moderna,59
Germany,2021-01-08,Oxford/AstraZeneca,3
Germany,2021-01-08,Pfizer/BioNTech,584356
Germany,2021-01-09,Johnson&Johnson,0
Germany,2021-01-09,Moderna,59
Germany,2021-01-09,Oxford/AstraZeneca,3
Germany,2021-01-09,Pfizer/BioNTech,645447
Germany,2021-01-10,Johnson&Johnson,0
Germany,2021-01-10,Moderna,59
Germany,2021-01-10,Oxford/AstraZeneca,3
Germany,2021-01-10,Pfizer/BioNTech,680961
Germany,2021-01-11,Johnson&Johnson,0
Germany,2021-01-11,Moderna,60
Germany,2021-01-11,Oxford/AstraZeneca,3
Germany,2021-01-11,Pfizer/BioNTech,748540
Germany,2021-01-12,Johnson&Johnson,0
Germany,2021-01-12,Moderna,65
Germany,2021-01-12,Oxford/AstraZeneca,4
Germany,2021-01-12,Pfizer/BioNTech,831193
Germany,2021-01-13,Johnson&Johnson,0
Germany,2021-01-13,Moderna,862
Germany,2021-01-13,Oxford/AstraZeneca,4
Germany,2021-01-13,Pfizer/BioNTech,942110
Germany,2021-01-14,Johnson&Johnson,0
Germany,2021-01-14,Moderna,5489
Germany,2021-01-14,Oxford/AstraZeneca,4
Germany,2021-01-14,Pfizer/BioNTech,1020581
Germany,2021-01-15,Johnson&Johnson,0
Germany,2021-01-15,Moderna,10926
Germany,2021-01-15,Oxford/AstraZeneca,9
Germany,2021-01-15,Pfizer/BioNTech,1106661
Germany,2021-01-16,Johnson&Johnson,0
Germany,2021-01-16,Moderna,12698
Germany,2021-01-16,Oxford/AstraZeneca,9
Germany,2021-01-16,Pfizer/BioNTech,1162458
Germany,2021-01-17,Johnson&Johnson,0
Germany,2021-01-17,Moderna,14003
Germany,2021-01-17,Oxford/AstraZeneca,10
Germany,2021-01-17,Pfizer/BioNTech,1210151
Germany,2021-01-18,Johnson&Johnson,0
Germany,2021-01-18,Moderna,18037
Germany,2021-01-18,Oxford/AstraZeneca,11
Germany,2021-01-18,Pfizer/BioNTech,1288744
Germany,2021-01-19,Johnson&Johnson,0
Germany,2021-01-19,Moderna,21504
Germany,2021-01-19,Oxford/AstraZeneca,25
Germany,2021-01-19,Pfizer/BioNTech,1402938
Germany,2021-01-20,Johnson&Johnson,0
Germany,2021-01-20,Moderna,24255
Germany,2021-01-20,Oxford/AstraZeneca,29
Germany,2021-01-20,Pfizer/BioNTech,1532199
Germany,2021-01-21,Johnson&Johnson,0
Germany,2021-01-21,Moderna,26967
Germany,2021-01-21,Oxford/AstraZeneca,29
Germany,2021-01-21,Pfizer/BioNTech,1637211
Germany,2021-01-22,Johnson&Johnson,0
Germany,2021-01-22,Moderna,29009
Germany,2021-01-22,Oxford/AstraZeneca,41
Germany,2021-01-22,Pfizer/BioNTech,1739199
Germany,2021-01-23,Johnson&Johnson,0
Germany,2021-01-23,Moderna,29392
Germany,2021-01-23,Oxford/AstraZeneca,42
Germany,2021-01-23,Pfizer/BioNTech,1823826
Germany,2021-01-24,Johnson&Johnson,0
Germany,2021-01-24,Moderna,29636
Germany,2021-01-24,Oxford/AstraZeneca,46
Germany,2021-01-24,Pfizer/BioNTech,1872802
Germany,2021-01-25,Johnson&Johnson,0
Germany,2021-01-25,Moderna,31359
Germany,2021-01-25,Oxford/AstraZeneca,48
Germany,2021-01-25,Pfizer/BioNTech,1962782
Germany,2021-01-26,Johnson&Johnson,0
Germany,2021-01-26,Moderna,33011
Germany,2021-01-26,Oxford/AstraZeneca,54
Germany,2021-01-26,Pfizer/BioNTech,2059793
Germany,2021-01-27,Johnson&Johnson,0
Germany,2021-01-27,Moderna,34968
Germany,2021-01-27,Oxford/AstraZeneca,62
Germany,2021-01-27,Pfizer/BioNTech,2168974
Germany,2021-01-28,Johnson&Johnson,0
Germany,2021-01-28,Moderna,36604
Germany,2021-01-28,Oxford/AstraZeneca,65
Germany,2021-01-28,Pfizer/BioNTech,2258500
Germany,2021-01-29,Johnson&Johnson,0
Germany,2021-01-29,Moderna,38009
Germany,2021-01-29,Oxford/AstraZeneca,83
Germany,2021-01-29,Pfizer/BioNTech,2366196
Germany,2021-01-30,Johnson&Johnson,0
Germany,2021-01-30,Moderna,38883
Germany,2021-01-30,Oxford/AstraZeneca,84
Germany,2021-01-30,Pfizer/BioNTech,2453792
Germany,2021-01-31,Johnson&Johnson,0
Germany,2021-01-31,Moderna,39260
Germany,2021-01-31,Oxford/AstraZeneca,85
Germany,2021-01-31,Pfizer/BioNTech,2509929
Germany,2021-02-01,Johnson&Johnson,0
Germany,2021-02-01,Moderna,41470
Germany,2021-02-01,Oxford/AstraZeneca,142
Germany,2021-02-01,Pfizer/BioNTech,2628312
Germany,2021-02-02,Johnson&Johnson,0
Germany,2021-02-02,Moderna,44337
Germany,2021-02-02,Oxford/AstraZeneca,158
