location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Sweden,2021-03-07,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,1030987,700338,330649
Sweden,2021-03-14,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,1249427,879372,370055
Sweden,2021-03-21,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,1423963,998792,425171
Sweden,2021-03-28,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,1621271,1128083,493188
Sweden,2021-04-04,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,1884930,1324207,560723
Sweden,2021-04-11,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,2225520,1571721,653799
Sweden,2021-04-18,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,2702736,1982921,719815
Sweden,2021-04-25,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,3141815,2383896,757919
Sweden,2021-05-02,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,3538065,2752951,785114
Sweden,2021-05-09,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,3991203,3091820,899383
Sweden,2021-05-16,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,4407146,3361964,1045182
Sweden,2021-05-23,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,4850220,3604956,1245264
Sweden,2021-05-30,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,5299143,3769545,1529598
Sweden,2021-06-09,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,5888247,3995634,1892613
Sweden,2021-06-10,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,6037543,4046103,1991440
Sweden,2021-06-11,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,6151465,4084788,2066677
Sweden,2021-06-15,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,6452390,4201394,2250996
Sweden,2021-06-16,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,6537349,4243415,2293934
Sweden,2021-06-17,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/,6671746,4290143,2381603
