date,total_vaccinations,people_vaccinated,people_fully_vaccinated,location,source_url,vaccine
2021-06-21,3658226,2426450,1231776,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-22,3725385,2480014,1245371,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-23,3797663,2537302,1260361,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-24,3879573,2592300,1287273,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-25,3944256,2643327,1300929,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-26,3991635,2680072,1311563,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-27,4024007,2701284,1322723,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-28,4091026,2747894,1343132,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-29,4152557,2793332,1359225,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-06-30,4222588,2840809,1381779,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-01,4301966,2885050,1416916,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-02,4345970,2885050,1460920,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-03,4451790,2968679,1483111,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-04,4517579,3012559,1505020,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-05,4647258,3111781,1535477,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-06,4794852,3225402,1569450,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-07,4958392,3360276,1598116,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-08,5142998,3511574,1631424,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-09,5358688,3714533,1644155,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-10,5619115,3933031,1686084,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-11,5786147,4088423,1697724,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-13,6383862,4629829,1754033,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-14,6890876,5079607,1811269,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
2021-07-15,7281701,5447856,1833845,Ecuador,https://github.com/andrab/ecuacovid,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac"
